,BOP,HT_DCPHASE,MIN,VAR,COS,TAN,PLUS_DM,SIN
0,-0.051532608,-0.046438176,0.044501487,-0.018161068,-0.15508705,0.11113735,0.07166055,-0.1424206
1,-0.014442054,-0.07656,-0.024156757,0.030218728,0.03465016,0.044167977,0.041046992,-0.03751977
2,-0.040964965,0.09031592,0.050920617,0.03271081,0.012655693,0.0005141905,0.024331603,0.1095494
3,0.071095966,0.06373052,-0.043359756,-0.047819126,0.0013585832,-0.08749848,-0.03177955,0.04977726
4,-0.010237654,-0.013788259,-0.017343726,-0.08927736,0.17128748,-0.11191897,-0.002792275,0.11635849
5,0.072695725,0.010535618,-0.02525319,0.08954807,-0.026401293,0.08734459,0.05362324,-0.0722818
6,-0.086874805,0.039022066,-0.0055878786,-0.03027758,0.06651982,-0.112882264,-0.061340954,-0.014495147
7,-0.03800551,-0.04158756,-0.030958913,-0.016990459,-0.1454257,0.054816715,-0.058381964,-0.046930898
8,-0.066011585,0.043008346,0.05130872,0.0753116,-0.015032048,-0.038668595,0.07463462,0.03989153
9,-0.08274235,-0.028243465,0.13105011,0.07459133,-0.10854204,0.024639577,0.09996887,-0.018502679
10,-0.0424241,-0.08557966,-0.023598904,-0.03156077,-0.052669037,-0.0027577702,-0.05797093,0.0040564137
11,-0.03941861,0.05871558,-0.094527096,-0.091856115,0.15508422,-0.026446842,-0.0039854227,0.09773317
12,-0.019987343,-0.0780551,0.112493545,0.009097786,-0.046724923,-0.029551394,-0.038686663,0.020425016
13,0.064472616,0.0635917,-0.060898937,-0.019583644,-0.07429818,0.0898369,0.023103312,0.060027573
14,-0.080001816,-0.035521846,-0.035946995,0.06385823,-0.08686105,0.08291097,0.07772044,0.057134017
15,0.0010485571,-0.0772177,0.030416954,0.016663576,-0.022627575,0.04741482,0.033414938,-0.050267253
16,-0.035117764,0.06891393,-0.043448176,-0.0034511779,0.08903549,0.05466029,-0.06985735,-0.027188748
17,0.06708883,0.08764546,0.012964453,-0.05566728,-0.056606576,0.06245603,-0.0104957335,-0.07050755
18,0.005927761,-0.02877262,-0.08801386,-0.011020144,0.07316468,-0.060471382,-0.09148706,-0.014330498
19,-0.022483319,0.08918358,-0.08546405,0.05542717,-0.00083729194,-0.0051747095,0.07659183,0.021454846
20,-0.01713818,0.037195425,-0.072003365,-0.09133109,0.061476972,-0.10162942,-0.07956224,0.030045267
21,0.01210634,-0.04992163,0.09504761,0.09294198,0.049754776,-0.0021132363,-0.07170001,-0.09412131
22,0.003495023,-0.034724053,0.04618007,0.002336148,-0.07723898,-0.048395123,0.054036338,-0.096050434
23,0.031954873,-0.07158515,-0.05291373,-0.02887056,-0.025878416,0.073282495,0.07972346,-0.01940098
24,0.06799278,-0.01836094,-0.13488922,-0.048311442,0.1471629,0.00043669032,-0.011138043,0.16065374
25,0.054456517,-0.030030908,-0.023098782,-0.07887282,0.11792259,0.044503637,0.07411816,0.10600058
26,0.07272606,-0.04900329,-0.028364938,-0.044487778,0.0917255,-0.010391691,0.031235937,-0.01866119
27,0.036396794,0.07014469,-0.017497782,-0.056692865,-0.0276485,-0.057168696,0.00437371,0.03774024
28,-0.07119511,0.0797641,0.060855933,-0.059446175,-0.06516929,-0.03305761,0.06309847,0.06467148
29,-0.020199344,0.08543877,-0.031114854,-0.0631558,-0.035199005,0.018932711,0.020812286,-0.0036179195
30,0.08744697,-0.07612494,0.041172884,-0.075831726,0.010294176,0.056836344,0.019708147,-0.024921617
31,-0.05507032,0.021362416,-0.04339046,0.027340148,0.016247453,-0.093905546,-0.054453474,0.061471388
32,-0.03655309,-0.08400024,0.035233904,0.11581073,-0.024776714,0.06716884,0.102234684,0.027742537
33,0.030579604,0.0772199,-0.0065329648,0.097912475,-0.09264642,-0.04697954,-0.01428939,-0.022814518
34,0.02268555,0.0264774,0.056292962,0.08837102,-0.032111824,-0.053710002,0.09436006,0.02528188
35,-0.01977861,0.024019014,-0.016240688,-0.02604409,0.11916566,-0.042797852,-0.041645344,0.089639805
36,-0.03205136,0.019101558,-0.07327775,0.03791614,0.026023936,-0.104793236,0.03203161,0.057471998
37,0.028319584,0.05057836,0.04205061,-0.07579747,-0.07941133,-0.034673847,-0.03794197,-0.016571825
38,0.04421547,0.0019299254,-0.026578374,0.01315911,-0.05273804,-0.05965728,0.07470783,0.00855072
39,0.066509165,0.019565213,-0.0017695833,0.07515034,-0.046932906,0.07062076,0.08915895,-0.013790875
40,-0.018197438,-0.0930185,-0.02316865,0.08551747,-0.12713882,-0.04952094,0.06360083,-0.105634615
41,0.052343614,-0.040505815,-0.11159111,-0.080280036,0.08695381,-0.0881338,0.013848463,0.047386628
42,0.04521435,-0.067844644,0.01526555,-0.031072732,0.024283646,-0.020043341,0.030104466,-0.041770108
43,0.017553812,0.060907107,0.09402518,0.05011534,-0.1855106,-0.023423556,0.12117356,-0.16990295
44,-0.076552674,-0.06570351,-0.042797208,-0.060657207,-0.066379376,0.065214075,-0.057517413,-0.088372074
45,-0.086370155,0.0522667,0.04304002,-0.025675258,-0.09716435,0.0074373074,-0.046233956,0.054281477
46,0.01952029,0.020799192,-0.08828963,-0.0028996083,0.06348716,-0.09060962,-0.062618636,-0.05724049
47,0.020733219,0.021332243,0.053084884,0.02431879,0.040692847,0.033037346,0.0045854566,0.017870344
48,0.05718332,-0.06461051,0.00167619,0.039623305,0.045917116,-0.060513977,-0.054348852,0.04597445
49,0.04136975,-0.040986344,-0.037762582,-0.040555816,0.16621499,-0.058710206,-0.079248086,0.120033436
50,-0.0656046,-0.0020119804,0.14009203,0.08355312,-0.1525873,-0.030824391,0.075280406,-0.0932342
51,0.08081209,0.007930976,-0.04387786,0.024527095,0.027152289,0.018216776,0.07388847,-0.057258643
52,-0.022058085,0.06124052,0.045594633,-0.08056272,0.09625733,-0.02761655,-0.03335985,0.01471842
53,-0.02256216,0.06843652,-0.076915614,0.035350677,0.12018774,-0.12782288,-0.05397535,0.12600039
54,-0.06346698,-0.06276382,-0.004662564,0.07805399,-0.037436,-0.0096175745,-0.053860784,0.038797855
55,-0.050628323,0.057584673,-0.005956082,-0.026987663,-0.09424371,0.09072589,0.071569085,-0.10026833
56,-0.037185553,0.05141196,-0.07018467,-0.022292672,-0.0057197423,-0.090323925,0.007677984,0.09069133
57,0.037706397,-0.08577802,0.07205103,-0.0017426868,-0.053412575,0.08621744,0.06291113,-0.104450025
58,-0.08642727,0.029827168,0.04045067,-0.039691117,0.031172723,0.08677817,-0.017330606,-0.0069307056
59,-0.07779166,0.03146216,-0.072575875,0.07181597,0.08843746,-0.07368668,0.001567416,-0.03670744
60,0.06580474,-0.016606156,-0.01595838,0.030817311,0.038463943,-0.04633776,0.062019393,0.054866455
61,-0.08520076,-0.0012416067,-0.025337942,0.07703976,0.029984819,0.08465516,0.04219691,0.07303999
62,0.020213874,0.047727656,-0.004129299,0.104198165,0.042585764,0.028155165,-0.039263874,-0.057523597
63,-0.05693325,-0.028093692,-0.080461614,0.049350917,0.030033581,-0.016986271,0.06727949,-0.08039753
64,-0.024985546,0.0016809581,0.17529774,0.11277763,-0.17589399,0.08992239,0.12235891,-0.16019164
65,-0.06570453,-0.076989755,-0.05372096,0.033916377,0.044756286,-0.021831306,0.047072068,0.10699096
66,-0.0061130044,0.011482476,-0.043779872,-0.06183913,-0.10709932,0.05343215,-0.0028695727,-0.06282455
67,-0.025262201,-0.069849715,0.12589246,0.02508373,-0.124263614,0.07842305,0.038617942,-0.06621107
68,-0.030814921,0.04694315,0.061081853,0.035930462,0.012716202,-0.09548589,-0.081714384,-0.042451307
69,0.02202118,0.08090425,0.006906519,-0.031818926,-0.053492982,-0.02498837,-0.06527999,-0.03908983
70,0.05021293,0.0386556,0.06818985,-0.021053597,-0.023397697,0.08022888,0.052760523,-0.029177504
71,0.0050685927,-0.0752485,0.036040246,0.0051605296,-0.1585601,-0.018327238,0.016329493,-0.024212845
72,-0.07941203,0.012112904,0.041742153,0.054977246,-0.09907963,0.050032932,0.054336548,-0.003912863
73,0.043920357,-0.07984064,0.02876204,-0.050712343,-0.12416399,-0.044874925,0.10743409,-0.031247582
74,-0.065885186,-0.069067486,-0.10213223,-0.099892475,0.08716624,-0.0183134,0.0346696,0.068149924
75,-0.021523522,5.0496554e-05,-0.1160455,-0.002346809,0.10707455,-0.008016098,0.029276356,0.05048813
76,-0.020134142,-0.038650487,0.07885534,0.08540072,-0.114958495,-0.03633827,-0.0026656499,-0.018409777
77,0.02801359,0.08044241,0.061660964,-0.045046497,0.038211618,0.001957272,0.08165471,0.04573829
78,0.010427396,0.030854778,-0.010671281,0.023530088,0.11075313,0.050162744,-0.041550227,0.005178263
79,0.050510425,0.013976198,-0.010383216,0.10332165,0.012138529,0.05389884,0.05434654,-0.12428085
80,0.047373448,-0.019763123,0.09348378,0.06832535,0.020832075,-0.072740525,0.0676459,0.053741414
81,0.030924082,0.0905138,0.0388784,0.07355742,0.028808013,0.049491007,0.044776443,0.0628091
82,0.006999472,-0.04830189,0.034708478,-0.08008198,0.023746202,0.012377082,-0.077248126,0.000102036116
83,-0.064023085,-0.039437413,0.0498056,0.11544775,-0.035789188,0.10179077,0.060847353,-0.008377515
84,-0.07849683,-0.029302312,0.0199099,-0.051066786,-0.033500608,-0.014846985,0.015213486,-0.01959693
85,0.027253112,-0.03502581,-0.0018554388,-0.059286002,0.05368687,0.00031775446,-0.025795555,0.04366979
86,0.0576558,0.016449066,-0.0133476015,-0.076194204,-0.006813686,-0.055627085,0.023511125,0.09202798
87,-0.031586856,0.056305967,-0.106199935,-0.07020203,0.16716757,-0.12487018,-0.09143541,0.17995514
88,0.010170534,0.025788365,-0.03489477,-0.03479378,0.01836266,0.012957246,0.057766832,0.07721804
89,0.049807366,-0.017791983,0.056643285,-0.010496805,0.010292415,-0.06715884,-0.020985374,0.067094676
90,0.039451193,0.053764,-0.00677816,-0.08197027,0.021461004,-0.022023806,0.005520329,-0.059242398
91,-0.020820469,-0.015736105,-0.018203031,-0.04907518,-0.004783174,0.035945717,0.07427194,-0.008688495
92,-0.03855435,-0.012086334,0.0068649156,0.048466034,-0.038006235,0.011078375,-0.06044067,0.03893156
93,-0.02702533,-0.004928078,-0.067516215,0.052668992,0.053135175,-0.053704675,-0.036647264,0.07113092
94,-0.0063106306,-0.07341927,-0.03186852,0.08143995,-0.0008484472,-0.022274267,-0.058208037,-0.035241976
95,-0.035174515,0.008751429,-0.013053079,0.0035299996,0.038534842,-0.07446831,0.058006264,0.03690103
96,0.08421859,-0.062244985,0.09690332,-0.032327544,-0.11089331,0.019563396,0.065418795,0.030783443
97,-0.054988988,-0.08982568,0.008881624,-0.010784439,-0.14268874,0.08567442,-0.018265957,-0.079289556
98,-0.038486537,-0.07105906,0.05402232,0.09049087,-0.104834005,-0.045899663,-0.013016355,-0.06517576
99,0.079044454,0.08238198,0.019892134,-0.09317164,0.06018409,-0.054216217,0.015538992,-0.04181993
100,-0.047049906,0.0532418,0.06736329,-0.03372508,-0.039943222,-0.02731184,-0.06751497,-0.050795916
