,BOP,HT_DCPHASE,MIN,VAR,COS,TAN,PLUS_DM,SIN
0,-0.111047894,0.069879964,-0.0942523,0.10096164,0.013695861,-0.087372735,0.04542892,0.1038659
1,0.009451808,0.09091332,0.05125774,-0.020717334,-0.04768917,0.046836782,-0.043314375,0.032751538
2,-0.12683994,0.019579256,-0.09614667,0.11146421,-0.09852379,-0.10115777,-0.014170915,0.14583707
3,-0.18458918,-0.054081023,0.0011587192,0.07967553,-0.029787937,-0.037270237,-0.084559664,0.18359515
4,0.01800179,0.00821821,-0.058080636,-0.01775835,-0.044481393,0.07343896,-0.073783964,-0.013639947
5,-0.006850739,-0.0030111233,0.015797371,-0.070992135,-0.028782027,0.05915807,-0.035823613,-0.0016681555
6,-0.041808046,0.08879249,-0.05198928,0.08349546,0.05595804,-0.0580329,-0.015589786,-0.067932375
7,0.07780748,0.040594533,0.06730519,0.048896816,0.02530459,0.050404005,0.049273472,-0.05937034
8,0.12305156,0.06442596,-0.065323606,-0.10279341,-0.08081314,-0.078860335,-0.0033874111,-0.07263166
9,0.061803028,0.015196128,-0.035997275,0.011729493,0.08317168,0.027900321,-0.018446093,-0.028011717
10,-0.026867568,0.03805288,-0.0072345533,-0.08075342,-0.0378432,-0.014249745,-0.06814427,-0.033550832
11,0.007666919,-0.044238813,0.062459204,0.12236894,-0.046150927,0.031907324,-0.032994747,0.023053993
12,0.051867682,-0.026928121,0.06322344,-0.09678964,0.07890124,-0.069196165,-0.045624964,0.013406201
13,0.009524813,0.005701233,0.10164397,-0.11023951,0.04192409,0.097379364,-0.068829715,0.015348932
14,0.0170641,0.0044525275,0.01820449,-0.06524609,0.021425107,-0.044867802,0.06873104,-0.064048484
15,0.171543,-0.081563585,0.027612606,-0.094406135,-0.0023376213,0.06488481,-0.03729034,-0.07473906
16,-0.07919523,0.1063847,-0.07849717,0.029132318,0.071155705,-0.0067344536,0.022150513,0.03992861
17,-0.016848251,0.0087169595,0.02545003,0.015821904,0.042760972,0.0133113125,0.023604874,-0.058402337
18,-0.03526954,-0.041428793,0.03916998,0.060049493,0.050457727,-0.01327064,0.001520206,-0.029408703
19,-0.020960167,-0.053825706,0.05079465,-0.0600593,0.061105553,-0.049384873,-0.03161928,-0.03536898
20,-0.0771507,-0.073254555,-0.044354998,0.08255779,-0.07282918,0.0645979,-0.029827673,0.03220747
21,-0.102188125,0.07949312,0.005774919,0.049814947,0.058955126,0.0769996,-0.014139981,0.03857321
22,-0.048644196,-0.06340075,0.0006142117,0.07560493,-0.011335822,0.02079782,0.036039475,0.1217287
23,0.030411787,0.003069308,-0.037132688,-0.0718386,-0.013813387,-0.0524623,-0.058190744,0.014679793
24,-0.13755134,0.063910745,-0.054625504,0.005763705,-0.05582273,0.007424591,-0.048769347,0.10979116
25,-0.1777693,-0.01797062,-0.071152546,0.123825826,-0.0048011723,-0.0031116244,0.018150698,0.015287912
26,-0.13949417,-0.040586624,-0.053483225,-0.015711196,-0.08867281,-0.094989955,0.013006556,0.101241276
27,0.049886845,-0.085604645,0.07473203,-0.009039905,0.038468875,-0.07544995,-0.011832959,-0.09048959
28,0.04383801,0.033094987,-0.026473647,-0.032071985,-0.08825754,0.05877972,-0.030250624,-0.06406715
29,-0.009982283,0.060524922,-0.0458942,0.045034517,0.067775406,0.06389468,0.07644382,0.078544654
30,-0.09350555,0.040924244,-0.09034765,0.066524155,0.06523742,-0.053504083,-0.079071485,0.08437231
31,0.038494892,-0.036048975,0.054618098,-0.03583993,-0.036442347,0.03607076,0.012080235,0.02867077
