,BOP,LINEARREG,SIN,HT_DCPERIOD,VAR,TRIX,COS,TAN
0,0.041711137,0.05138005,-0.053090177,-0.025750533,-0.03547762,0.012716932,-0.0723025,-0.062408783
1,-0.0052043344,0.011400184,0.033252567,-0.048443697,-0.012559702,-0.09005567,0.16525722,0.038639523
2,-0.16479103,-0.060479224,0.06120331,-0.070737176,-0.077530146,-0.05812325,0.026432589,0.038832527
3,-0.010738577,0.060680874,0.095162675,-0.081246905,-0.040567707,0.04006198,0.13958977,0.03531849
4,0.060147855,0.06576728,-0.06923982,-0.065398715,0.10267975,0.061030526,-0.028004812,-0.016238226
5,0.11980864,0.00555596,0.038799465,0.058476627,0.08359555,0.019601205,-0.07465111,-0.027945917
6,-0.002590056,0.019328304,0.0996201,0.037062723,-0.009842679,-0.0036516164,0.03880915,0.021639384
7,-0.032412622,-0.03744737,0.048779827,0.08848147,0.056475494,0.07312715,-0.0784115,-0.07381745
8,0.0872534,-0.022029515,-0.049148813,-0.034296267,0.080399066,0.028983714,0.081045836,-0.06683949
9,-0.1475381,-0.088007286,-0.041269593,-0.07911249,-0.0059759775,0.022114389,0.101346225,0.030929824
10,-0.05241419,-0.028101671,0.09261513,-0.069850236,-0.070042074,-0.012383841,0.10036364,0.06956536
11,0.09310185,-0.05014314,-0.09217512,0.019431392,0.12972261,0.06590628,-0.050151326,-0.1308697
12,0.010132687,0.0500738,0.062695526,-0.006526096,-0.002125858,-0.07367606,0.06454555,0.006980391
13,-0.056339648,0.08984104,0.017986827,-0.00033469553,-0.013027621,0.041223153,-0.068433814,0.034251183
14,-0.052610505,-0.04224452,-0.013323943,-0.057999864,-0.04788046,-0.024120094,0.14487682,0.13733485
15,-0.01296246,-0.0021955927,0.043171234,0.007789156,-0.04457501,-0.050579935,-0.105339736,-0.05747152
16,-0.013780986,-0.07391272,0.031887997,0.027512189,-0.038851317,0.025883717,0.07627156,-0.0026691582
17,0.16783926,0.10953491,0.0012142637,-0.026346244,0.01509054,0.123509586,-0.16074488,-0.009290959
18,-0.1131241,-0.07264519,0.048417203,0.042934943,-0.09101116,-0.08512037,0.07417726,-0.053351358
19,0.013412117,0.00037495114,-0.024142507,0.08775743,0.065119095,0.062470652,-0.10410301,-0.025870036
20,-0.011170446,-0.10001685,0.019165915,-0.04059012,-0.09792169,-0.08677739,0.036747474,0.05746412
21,-0.013942461,0.049186163,0.021643924,-0.060558934,-0.034248624,-0.040578656,-0.06933969,-0.12395814
22,-0.038141947,0.01190704,0.014791061,0.007456433,0.11057727,0.006671544,-0.118745446,-0.108388275
23,0.043626282,-0.060197867,-0.08585876,0.002558733,0.017074734,0.005538146,-0.23665771,-0.09236928
24,0.15184475,-0.047933035,-0.09108937,0.05698132,0.12752196,0.11056205,-0.19797985,-0.16462919
25,-0.018316457,0.08666204,0.007367049,-0.08133871,0.05182153,-0.065818995,-0.144455,-0.07358788
26,0.027837843,0.07557161,0.055141203,-0.0862691,-0.06604957,-0.05327704,0.0013140006,0.058284562
27,-0.11546807,0.026406404,0.014157689,0.068661794,-0.16722246,0.01229117,0.06945017,0.0454147
28,0.1545377,-0.031479046,0.01897085,-0.06518489,0.09862101,0.109225504,-0.28517532,-0.08442317
29,-0.01581083,-0.068270676,-0.016557548,-0.074318,-0.03996209,-0.046009082,0.004970555,0.046424765
30,-0.07890725,-0.047094934,-0.06768949,0.065271184,0.05407717,-0.07798425,0.037163712,0.070305176
31,0.07021579,0.069566585,-0.118789546,-0.04282764,0.14642976,0.04202461,-0.10114093,-0.06609289
32,0.045847535,-0.04514223,0.08752197,-0.05359068,0.004909602,-0.08415778,0.058923297,0.109228425
33,-0.09110604,0.056409065,0.0068076695,-0.07301911,-0.03858779,0.064341985,0.09468865,-0.006938424
34,-0.07539121,0.051216602,0.055401646,0.0055762003,0.04501355,-0.035657067,-0.030097079,-0.052258316
35,-0.055693585,-0.07812651,0.07641094,0.0783264,0.04755592,0.04102993,0.044442445,-0.056430526
36,-0.03835624,-0.037603896,-0.03918494,-0.07923581,0.08963505,-0.031653203,-0.011231279,0.053455774
37,0.05780884,0.07226639,0.04334493,0.055194,0.004024312,-0.026636139,-0.0183559,-0.12423094
38,0.12547569,-0.0205491,0.050195914,0.06904108,0.019495303,0.04979791,-0.15089506,-0.09320462
39,-0.07427703,0.024820136,0.014432875,-0.07220609,-0.0756812,0.014618401,0.10755736,0.06762576
40,-0.028313017,-0.085967444,-0.03502262,0.06460447,-0.051462382,-0.001724625,0.13718721,0.0022104576
41,-0.0033997144,-0.006629492,0.0074458234,0.05717631,0.07616234,-0.024525957,-0.056263104,0.02421162
42,-0.13389638,-0.0752656,0.00772801,0.044028774,-0.067985915,-0.08314091,0.13613448,0.05705344
43,0.12523676,-0.042350125,-0.0019953358,0.010332126,0.13026732,0.087381944,-0.14913996,0.015165265
44,0.08402221,0.008665014,0.06859801,0.010265052,0.02516036,0.036391452,-0.0049531474,-0.030917576
45,0.054887,0.07757627,-0.056821987,-0.00881528,0.1036428,0.0705862,-0.10232082,0.017847372
