,BOP,LINEARREG,SIN,HT_DCPERIOD,VAR,TRIX,COS,TAN
0,-0.10292574,0.031772606,-0.06683102,0.08634422,-0.07340329,-0.0028080125,0.06947538,-0.054559804
1,0.117627576,0.13690822,-0.014939925,-0.08382601,-0.08952773,0.10245041,-0.03465826,0.034289297
2,-0.074703075,-0.030418053,0.04269374,-0.055632357,-0.07283974,0.06468868,0.097889625,0.06449465
3,-0.052820846,0.07250082,0.0059476085,-0.034375563,-0.05674202,-0.036836952,-0.049392276,-0.012698494
4,0.06591229,-0.008701037,0.016947832,-0.037403222,-0.055230383,-0.019714897,0.03734472,-0.043986786
5,0.07873041,-0.043424718,-0.06701183,0.026356673,0.083042935,0.028385064,-0.03160518,-0.04580588
6,0.120675094,0.12832403,0.06470084,-0.04803002,-0.041358948,0.08999259,-0.11988838,-0.057547107
7,-0.06111328,-0.12427641,0.004143557,0.078186326,0.08334312,0.0144543145,0.16297282,0.06895943
8,0.06962102,0.117028624,-0.067589864,0.013020473,-0.04994277,0.105367176,-0.2147985,-0.09862525
9,0.08480039,0.051934157,-0.07660251,-0.06930124,-0.064834625,-0.06720649,-0.034864854,-0.05197584
10,-0.04671828,0.016654013,0.061992843,-0.031617045,0.05454934,-0.08300313,0.01161071,0.01737927
11,-0.016126897,0.04147472,-0.058135528,0.03845005,-0.0028591463,0.039196536,-0.09523981,-0.013179758
12,-0.019564448,-0.019865079,-0.051987812,0.0054625133,0.07117278,0.10070222,-0.04630867,-0.008676939
13,0.015333452,-0.011462091,-0.054886848,-9.114436e-06,-0.066409886,-0.011504353,-0.11008464,-0.012601479
14,-0.0171209,0.010481036,-0.013995495,0.09731875,0.03227287,-0.0749867,0.00828673,0.06422524
15,-0.051927857,0.05625246,0.07490852,-0.072463155,-0.0122010475,-0.08422479,-0.048574377,0.019587502
16,-0.107307814,-0.029363014,-0.0086232815,-0.038400996,-0.067631945,0.025333412,0.137048,0.05176868
17,-0.118905075,0.006266476,-0.08826305,-0.030308688,0.085940175,0.03828132,0.15786403,0.030022282
18,-0.07160999,0.024386115,0.049206566,0.018184222,0.04000105,0.033207487,-0.021584079,-0.043952774
19,0.02058973,0.031791195,-0.0073929336,-0.10563669,0.07880497,0.039766967,-0.2029806,-0.12429787
20,-0.0076460247,-0.096678995,0.05171288,-0.023374233,0.034408152,0.042456772,-0.02642281,-0.03337579
21,-0.01502565,0.09375858,-0.05677812,-0.0010518526,0.050524484,-0.015416249,-0.06867505,-0.10693826
22,0.12382495,0.08936661,-0.06275085,-0.06702103,-0.030848866,0.08410872,-0.09597551,0.027348842
23,0.037308052,-0.08172607,-0.04096112,0.0020973163,0.05532178,0.07444653,0.059922304,0.018086983
24,0.0077640167,0.023290297,-0.038235057,0.015115681,0.017516077,0.074456185,-0.06030775,-0.07409892
25,-0.024481047,-0.15007335,-0.06705517,0.08661158,0.02703702,-0.0023354164,0.102706075,0.021825735
26,-0.026144532,-0.03616866,0.014440899,0.0011745432,-0.017460207,-0.00037306358,0.029030472,0.0041087945
27,-0.07110282,-0.0959057,0.06373971,-0.035075538,-0.07541633,0.057135846,0.06296357,0.08291393
28,-0.044564083,0.112354025,0.07352653,-0.101849265,0.022633564,-0.011587943,-0.013157567,-0.08000344
29,0.001289406,-0.07682507,-0.027254311,-0.05925451,-0.015645431,0.012799748,0.05436337,-0.02693806
30,0.0058545866,0.09064497,0.041117355,0.051787823,0.07625829,0.079287395,0.06353977,0.052306175
31,-0.0709557,-0.11575066,-0.0816052,0.07644685,0.05724395,0.016466942,0.12833132,0.03914212
32,0.16159658,0.14116108,0.03411496,-0.09404154,-0.008299215,0.04832517,-0.07069148,-0.041967522
33,0.050331812,0.04527962,-0.024033602,0.026780646,-0.07204438,-0.10122809,0.037024688,0.060759332
34,-0.01748522,-0.040501792,-0.069267824,0.029595016,-0.05679106,-0.09401486,0.07210179,-0.025666619
35,-0.15413766,-0.08792265,-0.04851103,0.030596888,0.04762437,-0.0022892288,0.09952378,0.12118168
36,0.03309893,-0.032333244,0.05760822,0.06366624,0.0314929,0.07334811,-0.07512165,-0.02514995
37,-0.13728611,0.014266039,0.024528518,0.052380484,-0.02220528,-0.1115728,0.13838607,0.0032471395
38,0.02416027,0.040065378,-0.03319395,-0.08979535,-0.03143162,-0.029349687,-0.069244094,-0.0902021
39,-0.021536106,-0.041175026,-0.04063844,-0.050866295,-0.071499,-0.0775752,0.028662749,0.06707273
40,0.055245228,0.07971469,-0.070402175,0.073396534,0.00934143,-0.02637629,-0.05284196,-0.056927893
41,0.01794496,0.074249975,0.05714122,-0.06679862,0.06855033,0.07427257,-0.11621698,-0.03612973
42,-0.01938002,-0.050546777,0.015520113,0.0023855949,-0.03508269,0.027671015,-0.07766629,-0.05613674
43,-0.025988588,0.01603228,-0.08601664,-0.013264008,-0.06925504,-0.084425665,0.09111698,0.1000081
44,0.073668346,-0.026824398,-0.03220428,-0.06844869,0.05373729,0.050344218,0.021694018,-0.023419973
45,0.046414837,-0.012355476,-0.045901056,0.040428128,0.0028524674,-0.035946235,0.11383371,-0.04292508
46,-0.0072293137,0.011998976,-0.08787784,-0.05144753,-0.07264396,0.0046846974,0.01716706,0.046682514
47,0.07519299,-0.069864936,-0.07152309,-0.09043401,0.0076511805,0.08396243,-0.079353586,-0.022844087
48,0.09908519,-0.0074955635,0.017636176,-0.07648864,0.056665655,-0.028665887,-0.06325071,-0.070837095
49,-0.08862632,-0.013773288,0.084356084,0.062058505,0.045727298,-0.06399241,-0.07351578,0.035762526
50,-0.09148286,0.0044437298,-0.043881875,-0.008300129,0.04110967,-0.0954642,0.12956767,0.038011186
51,-0.067013524,0.035466008,-0.003731125,-0.082411766,-0.05878098,0.0032209319,-0.067136206,-0.039515663
52,0.091010034,0.07045972,-0.07479471,0.008563179,0.033053566,0.083701454,-0.02960764,-0.07934584
53,0.09795318,0.1070266,0.030167414,0.023438167,0.026822517,-0.046443503,0.03472711,0.026202794
54,-0.00028624432,-0.052684933,-0.059556235,-0.02186516,0.032711297,0.06049801,0.05608539,-0.03719109
55,-0.006118576,0.052056633,-0.03950647,-0.0064463113,-0.02653816,-0.09285289,0.030183544,0.054627422
56,-0.021377867,0.032623872,0.04987628,-0.020919094,-0.02860657,0.0016649083,0.00587244,0.020865789
57,0.05190685,-0.07158009,0.07603234,-0.010041469,0.007785493,0.04849516,0.015789071,0.049605146
58,0.059323538,-0.022366289,-0.035587925,-0.06659504,-0.07025518,0.023444738,0.05227726,0.07178232
59,-0.06032955,-0.059331637,0.068968795,0.0111910915,0.07142072,0.05204312,-0.008554248,0.0010915721
60,0.01755407,0.07134911,0.08727664,0.03782232,0.023612158,0.016180206,-0.027070066,-0.1039448
61,-0.07095041,-0.034953382,0.024831172,-0.06781726,-0.07846481,0.07792449,-0.014389981,0.037764266
62,-0.033951197,0.055028092,0.08712181,-0.022842739,-0.0169287,0.018254327,-0.046344932,-0.063900694
63,0.019445818,0.09739214,-0.06385011,0.0637831,0.07938692,0.05474242,-0.052034527,-0.095510416
64,-0.033893805,-0.06119177,0.029180259,0.021742422,0.04473697,-0.097180806,0.029337255,0.031585254
65,0.03162715,-0.01801205,0.004893929,0.049034175,-0.08302426,-0.009155477,-0.10101095,-0.041453745
66,-0.057889204,0.02708496,-0.009797252,0.040524743,0.08232985,-0.071934775,0.04391987,0.08764596
67,0.029821083,0.013403298,0.007896216,-0.0008705933,-0.041190017,0.01934026,-0.0034929658,0.046616822
68,-0.055707343,0.07618058,-0.039364148,-0.07009935,0.03865208,0.059443202,-0.019824453,0.015333842
69,-0.08618675,-0.020732613,-0.04091882,-0.049247477,-0.04717123,-0.10866029,0.07684336,0.03562899
70,0.041986685,0.061051764,-0.04818583,-0.090322435,0.0043883706,0.052519567,-0.12988946,0.05583365
71,0.05231146,-0.009483047,-0.0492047,-0.019169947,0.025080029,0.050801642,-0.07914856,0.060889136
72,-0.083688274,-0.036723275,0.0028859656,0.03685681,-0.021210205,-0.056181863,-0.055242777,0.027749639
73,-0.10787587,-0.07127528,-0.06399211,0.0014293975,-0.025410352,-0.07955768,0.10362854,-0.037267644
74,0.05142565,0.10965379,-0.083627984,-0.041057862,0.025030144,0.06235317,-0.1133027,-0.089613676
75,-0.08032944,-0.01830617,-0.069658294,0.0058730943,0.07796308,-0.00869069,0.065274976,0.12715906
76,0.027213844,0.05058682,-0.0026027563,0.05016404,-0.05251695,0.10580553,-0.12639263,0.029674025
77,0.054010276,0.049912862,-0.034288198,-0.041502867,0.0041258074,0.07878576,0.08669968,0.009263541
78,0.014882392,0.04805108,-0.071514554,0.021079434,-0.013459345,-0.04002859,-0.11496905,-0.1323589
79,-0.044854745,-0.14253318,0.07783542,-0.030648509,0.046874404,0.03436133,0.13958581,0.009113219
80,-0.033546463,-0.05151776,0.03295467,0.081525795,0.052759893,-0.00081201526,0.014998934,0.07753475
81,-0.048547287,0.012794147,-0.06405215,0.012857997,-0.011022514,0.11209935,-0.061410125,0.031587552
82,-0.029634887,-0.038655,0.018844726,-0.041984525,0.011850196,-0.071991496,0.01806609,0.051503405
83,-0.0016730658,0.038990982,-0.00897287,-0.058755927,-0.06743966,-0.028637527,-0.0405771,0.04865328
84,-0.00016037945,0.12460313,-0.015074565,0.010960378,0.021118443,0.020767119,-0.22235641,-0.14136837
85,0.070698544,0.10778158,-0.07982903,-0.023316476,0.012396126,-0.027687903,-0.08478944,-0.014508762
86,-0.02903361,-0.15979174,0.035266865,-0.04214528,0.044550553,0.013595569,0.116830245,0.12631728
87,5.89532e-05,0.049609438,0.015468722,-0.1053303,-0.0328434,0.023481738,-0.18656498,-0.05831571
88,-0.08192773,-0.11594209,0.06342402,0.07488136,0.0748477,-0.033046152,0.057888392,0.04722992
89,-0.016269982,0.03182777,0.023057433,0.022310458,0.0055618575,0.03988072,-0.09614304,-0.05272313
90,-0.057817645,-0.10382618,0.014965055,0.07453891,0.054788526,-0.0558466,0.09112277,-0.0093445
91,-0.091780104,-0.028539732,0.041324068,0.005137046,0.080122255,-0.08125317,0.057464167,0.010159218
92,-0.00035960556,0.09083879,0.08521532,0.029349213,-0.044771224,-0.04934815,-0.09043006,-0.043113604
93,0.033904888,-0.08792805,0.025614865,0.014084117,0.05599797,-0.020639116,-0.05891379,0.03616009
94,-0.14034572,-0.037324324,0.03555539,0.09943918,-0.06498451,-0.06422389,0.12685722,0.117094286
95,0.030364474,0.012224275,-0.076340705,0.0021866246,-0.06710288,0.038213175,-0.062593095,-0.04947047
96,0.029301327,0.10667799,0.083761595,-0.056085274,0.006328954,0.090379216,-0.12457057,-0.1271137
97,0.020817962,0.06750853,0.02248303,-0.0706964,0.039211582,0.050004303,-0.016640875,0.047582287
98,-0.063678615,0.040963553,-0.023996457,-0.07110791,-0.0707589,-0.06534257,-0.055603605,-0.018615484
99,0.05691851,-0.012202354,-0.072066836,0.054249994,-0.013338363,-0.06749435,0.046934992,0.064333655
100,-0.06606691,-0.00562518,0.04904225,0.03915246,0.04078077,0.042454146,0.07017283,0.03823581
