,BOP,LINEARREG,SIN,HT_DCPERIOD,VAR,TRIX,COS,TAN
0,-0.08547771,-0.084865935,-0.035044882,0.058659583,0.008208993,0.05170986,0.05786863,-0.103260405
1,0.04804089,-0.025448734,-0.10825943,-0.063156694,0.078424916,0.024289636,0.005619341,-0.016302433
2,-0.031112198,0.06704634,-0.022154454,-0.023724638,0.024166586,0.012880303,0.061921004,-0.09377987
3,-0.027243957,-0.060986917,-0.0042561963,0.041906778,0.08233337,0.035144158,0.09262233,-0.080688134
4,0.050879747,0.0010108266,-0.06525999,0.028820988,0.060987063,0.037592866,-0.08194836,0.011556199
5,0.01931647,0.050588444,-0.013165572,-0.037533425,0.021840565,0.08294445,-0.03971877,-0.073495336
6,-0.061238356,0.018400498,-0.05742889,-0.070799746,0.08048057,0.04764739,-0.037728008,0.061285228
7,0.012672673,-0.070108734,0.052724335,-0.005101414,-0.046912,0.01744932,0.1047725,-0.0542379
8,0.060515635,-0.034320302,-0.045674395,-0.028792433,-0.01386679,-0.03098915,-0.0505245,0.052394725
9,0.072034426,-0.07762329,0.06990666,0.023075875,-0.05399657,-0.037933573,0.05218722,0.04953009
10,-0.060576845,-0.04211626,-0.029136756,-0.03768767,-0.006323006,0.005220273,-0.034354094,0.039764673
11,-0.155727,-0.014693328,0.051071875,0.09636828,-0.020112453,0.041457426,0.046068836,0.03984167
12,-0.11940859,-0.021184072,-0.028667599,0.009937621,0.0023366273,0.0038310795,0.1385094,-0.11596184
13,0.08986401,0.07416616,0.057769157,0.020882113,-0.04452073,-0.023897497,-0.0044685397,-0.053364787
14,0.045363147,0.0013962621,-0.103990294,0.04519272,-0.060011253,0.06011403,-0.03609749,0.042375397
15,0.023647921,0.009101677,-0.07038177,-0.0684485,-0.055140376,-0.06869,-0.09006839,-0.053133797
16,0.03715743,0.032578673,-0.081653,0.016645875,-0.021637974,0.07610617,-0.22736602,0.0018031884
17,-0.09866291,0.062457025,-0.053412527,-0.00028668588,0.046277244,-0.0850619,0.07258377,-0.09920916
18,-0.078751706,0.087128334,0.007102316,-0.05856543,0.042642824,0.07478046,0.08026752,-0.023664787
19,-0.004827703,-0.0699628,0.03891385,-0.0075065983,-0.017562216,-0.061952718,0.0020148084,0.051215846
20,0.027280783,-0.029181782,-0.041354977,-0.000549028,-0.0025091893,-0.060746346,0.025867442,0.049484022
21,-0.060538918,0.04289054,-0.05921784,0.060510907,-0.07026661,-0.025587857,0.058421995,0.030194687
22,-0.054198485,-0.0023144311,0.00033897592,-0.05359863,0.06421215,-0.06718193,0.03456123,-0.054868232
23,-0.016357211,0.009744644,0.0989072,0.0031060965,-0.06859456,0.06216743,0.086369984,-0.0749643
24,0.054084636,-0.07951367,-0.028761268,0.089396834,0.005718472,0.05523184,-0.03276531,0.058627255
25,-0.014861543,0.044030853,0.030362757,0.07163582,0.04629029,-0.06537309,0.09944768,-0.07887553
26,0.08543841,0.06904813,-0.017765673,0.07142769,0.07517847,-0.03324933,-0.09033963,0.017063677
27,0.08880233,-0.04580275,0.03411608,0.021434696,0.022438763,0.06747759,-0.045993403,-0.05454457
28,0.059787005,0.019793311,-0.015198092,-0.023201264,-0.05408294,-0.0555068,0.025741309,0.0761871
29,0.09396668,-0.08097077,-0.08461315,0.044928014,0.077500395,-0.017757114,-0.012954693,-0.016709557
