,BOP,LINEARREG,SIN,HT_DCPERIOD,VAR,TRIX,COS,TAN
0,-0.1105339,-0.0111152595,0.02004347,0.010257263,0.04935542,-0.008366282,-0.0553257,-0.06051713
1,0.04859966,0.05336301,-0.051447522,-0.075770214,-0.09209313,-0.00950897,-0.03093086,0.014161718
2,-0.00970092,-0.038282927,-0.007171481,-0.076052964,-0.009348409,0.039257392,0.16368043,0.06343987
3,-0.051406942,0.079726696,0.03320168,0.0017216917,0.04107269,-0.06898748,-0.04162096,0.05759549
4,0.09269316,-0.067624375,0.068501964,-0.05348316,-0.018019358,0.07256244,-0.07767685,-0.04038928
5,-0.042725626,-0.0057758386,-0.043669816,0.047395453,0.05699023,-0.035567492,-0.026802817,0.062496662
6,-0.030842716,-0.03897855,-0.039187565,-0.057906598,0.0110613145,-0.06585194,-0.12168883,0.090207085
7,-0.029221233,0.087090686,0.012764747,-0.07840359,-0.0013527011,-0.072909795,-0.0044252486,-0.05405585
8,0.02925905,-0.008711272,-0.09804685,-0.07781434,0.06629473,0.0656361,0.10682504,-0.066614285
9,-0.06157427,-0.052017283,-0.07507888,-0.027350089,-0.036591485,-0.027386276,-0.021457331,-0.051834058
10,-0.00811315,0.01290799,-0.09358109,0.011350359,0.044451024,0.056848016,0.08886558,0.05324443
11,-0.020496417,-0.034167796,-0.073251896,0.008827876,0.101140276,-0.058642056,0.10787508,0.061251774
12,0.095525,0.074266545,0.045278218,0.09313714,-0.0015704423,0.0028424633,-0.025514273,0.0070921266
13,0.012757519,0.090637416,-0.015372628,-0.056479286,-0.042874534,-0.032100994,0.09097244,-0.002442663
14,-0.11263264,-0.06262584,0.022927558,-0.06856049,-0.0643067,-0.078177385,0.06831011,-0.07165667
15,0.104878545,0.077240676,-0.039899323,0.020426705,-0.025297813,-0.005644164,-0.0580097,-0.044710003
16,0.06953811,0.041016035,0.102560416,-0.01741749,-0.074526004,0.07906639,-0.03818325,-0.082048945
17,-0.0006574697,-0.07735298,-0.056585472,0.058907084,-0.03766659,-0.0005247201,-0.0054944456,0.016143804
18,-0.10030091,-0.047730863,0.036419325,-0.008357135,0.032091442,-0.06150599,0.05177067,0.0035792075
19,-0.041292794,0.07847342,-0.013991256,0.07041472,-0.0054932516,-0.06047241,0.06997105,-0.059323885
20,0.03599038,-0.09679962,-0.02133238,-0.055155724,0.0018375883,0.009044103,-0.07732958,0.095711865
21,0.03251911,0.009554835,0.04816498,0.0037832644,0.059090536,-0.056273434,-0.00939173,0.018829279
22,-0.10973016,0.010029167,-0.11705134,-0.105384596,-0.016902635,0.06635689,0.010088578,-0.060527395
23,0.07314259,0.046122402,0.0030405587,0.0067959107,0.039745435,0.06352639,-0.035577357,-0.07754341
24,-0.00838607,0.053231873,-0.04121533,-0.046670087,0.021301592,-0.010578185,-0.0014772953,-0.040236864
25,0.079167835,-0.03975175,-0.03161868,0.023586469,0.054730546,-0.054961104,0.057330947,0.038278606
26,-0.11219018,-0.06514465,-0.02057963,0.0049414234,0.10589789,-0.04901894,-0.001029489,-0.01613639
27,-0.026146293,0.0021247393,0.045283314,-0.008513667,-0.07884868,0.06765543,0.028181072,0.028326128
28,0.0073191104,0.012553764,-0.06742309,0.04454705,-0.067281604,-0.035620358,0.021845886,-0.071430795
29,-0.09365265,-0.069937065,0.034637935,-0.011969154,-0.010603453,-0.0823302,0.09243458,0.058803055
30,-0.029689446,-0.016490664,0.003054631,0.013315243,0.0502941,-0.060586892,-0.06876957,0.07640131
31,0.050517056,0.0515321,0.06495066,0.08818981,-0.012914403,0.0014045631,-0.091912456,-0.03433543
32,-0.01180801,0.08868527,-0.026591701,-0.009634839,-0.05928363,-0.03995922,0.0065951394,0.02688946
33,0.098645955,0.06176285,0.024806445,0.009283205,0.028869927,-0.004542857,-0.121057294,-0.046471853
34,0.0625834,-0.046509366,0.081846155,-0.05017307,0.009293715,0.051717725,-0.037644077,0.030363781
35,-0.07151328,0.04047098,-0.07802453,-0.021740397,-0.031082584,-0.08313973,0.050568197,0.087761424
36,-0.02487765,-0.04317494,0.09935627,-0.054069087,-0.08973097,-0.0762247,-0.04366544,0.012255781
37,0.112724975,0.052789185,0.049530815,0.0830199,0.023497202,-0.02053179,-0.07071164,0.023839403
38,0.16700321,0.04798498,-0.019508775,0.010760267,0.03883344,-0.047165707,-0.17916006,0.04634799
39,-0.002137689,0.017348582,0.07275542,0.06729262,-0.05947192,-0.07385981,0.035212994,-0.012192096
40,0.037433736,0.012441398,0.08011494,-0.022403825,0.077006385,-0.025552891,-0.021841718,0.017073676
41,-0.0565466,0.015394982,-0.10253509,-0.06931042,-0.032922756,0.01567956,0.057924736,0.063994266
42,-0.118296415,-0.07618618,0.001490828,0.021943575,0.1002937,0.052764833,0.18344463,-0.016450359
43,0.084885694,-0.01512148,-0.00024662248,-0.038939793,-0.0533272,0.032930396,-0.098223254,0.046727143
44,0.03539226,-0.037787132,0.10286687,0.050318725,-0.059476264,0.081563294,-0.1195216,-0.027530229
