,BOP,TSF,SIN,STDDEV,CORREL,TAN,COS
0,0.014321206,-0.05070219,-0.05672178,-0.065650985,-0.047046617,0.014566564,0.07861508
1,-0.0126810875,0.057574455,0.026063252,0.07654824,0.035634644,-0.073413804,-0.011805112
2,-0.03576753,0.0038901877,-0.052273232,-0.032309327,0.0019007622,0.093218036,0.011546792
3,-0.03663283,-0.06539968,-0.02589099,0.014449271,0.059311427,0.05941984,0.024337979
4,-0.06499445,0.005661337,-0.08228455,0.07660519,0.07286578,-0.033127174,0.031946264
5,0.107508145,-0.076642096,0.0787035,-0.0027732013,-0.07164891,0.022831252,-0.017565612
6,0.009112408,-0.05589443,0.007482147,-0.08731706,-0.081343815,-0.062575534,-0.01299355
7,-0.032005597,-0.008413317,0.011053009,0.10666941,0.07728938,0.077236,-0.0029780725
8,-0.056502376,-0.025456602,-0.06990724,0.001385169,0.045431066,-0.055473793,0.030412115
9,0.16408703,-0.061341904,0.12279378,-0.071539186,-0.021823851,-0.09579083,-0.02022607
10,0.02248997,-0.07759055,0.088904254,0.011532399,-0.010957525,-0.007008155,0.058010064
11,-0.0037137773,0.03183794,0.03976511,0.07268365,0.032769747,0.06465397,0.08500751
12,0.02128183,0.083489254,-0.117321044,0.08101006,-0.04986665,-0.025339777,-0.011594443
13,0.010018412,-0.02680042,0.04087714,0.032963093,0.048209604,-0.008504868,-0.0019554016
14,-0.006124674,0.04618041,0.0045540226,0.044744812,0.028047482,0.073758185,0.039236184
15,-0.087231115,0.022486769,-0.0734595,0.039466344,-0.026403451,0.02668156,0.029142411
16,-0.100809656,-0.07468745,-0.0721277,0.006076867,-0.03806753,0.053699985,-0.017829658
17,0.04906585,0.043399837,-0.08876593,-0.053257655,0.0041640494,-0.013191993,-0.002967957
18,-0.22378723,-0.068202004,-0.0001242367,0.19137369,-0.04960152,0.004396954,-0.008938139
19,-0.051276796,-0.06943009,-0.08438921,0.031969912,0.07651609,0.022889052,-0.0006615749
20,0.0034631833,0.047013905,-0.00024424808,-0.062037624,0.01632397,0.07622673,0.085872285
21,-0.118276335,0.014722705,0.02408416,0.06636917,0.08600479,-0.010581542,0.06048756
22,-0.036687873,-0.02548941,-0.008244101,0.025957966,-0.0306972,0.0639688,0.011225497
23,0.0709806,-0.078865215,-0.0025754033,-0.057424933,-0.0064285197,-0.08528252,-0.012618428
24,-0.0011115967,0.043489568,0.10968549,-0.11227005,-0.00018578416,-0.07496396,-0.069827266
25,-0.010542724,0.009509817,-0.04074062,-0.12016851,0.028353902,0.07117722,-0.08041697
26,-0.0010899025,-0.0076722386,0.013139761,0.013611549,0.07070773,0.08268613,0.06326439
27,-0.168638,-0.0040063486,-0.050985835,0.11873251,-0.069124855,-0.008390818,-0.012227477
28,-0.05455964,0.08096705,-0.11352086,0.08685239,0.046065155,0.077148184,0.023490243
29,-0.012698069,0.04661099,0.06072693,0.04669141,0.026928563,-0.036372934,-0.04916042
30,0.005943273,0.070328295,-0.07373628,0.0922327,-0.0006361504,0.04425308,0.028684115
31,-0.02215384,-0.076805644,-0.05729131,-0.0033044382,0.028082564,0.08251831,0.0018849254
32,-0.093526945,-0.03478969,0.019455241,-0.03009567,0.06051965,-0.057103276,0.013966861
33,0.16300711,-0.005498831,0.09169907,-0.04627968,0.051839776,0.028188664,0.014250322
34,0.06833819,0.06661543,-0.042429328,0.017247053,0.01810848,-0.011511137,-0.019520288
35,0.10169215,-0.08145433,0.15598863,-0.16346401,-0.030269854,-0.06990457,-0.019037923
36,0.10595097,0.011537853,0.019488014,-0.05542436,-0.013680625,0.018369013,-0.03786306
37,0.02492913,0.0052887923,-0.0385705,-0.052048013,0.0015289022,0.06523514,0.06632153
