,BOP,TSF,SIN,STDDEV,CORREL,TAN,COS
0,0.06820547,-0.07442865,-0.07024762,0.008295393,-0.07095869,0.055607766,-0.012847861
1,0.13152133,-0.019863898,-0.089714386,0.0135118505,0.07068702,0.009230891,-0.1855861
2,-0.122181565,0.015468477,0.03566645,0.0052681956,-0.06645959,-0.013174723,-0.017397698
3,-0.1030704,-0.036047004,-0.028828008,0.0071496875,-0.070271574,-0.02866902,0.09183205
4,-0.16328761,0.08616897,0.069364764,-0.0725658,0.021020692,0.060911614,0.061867636
5,-0.06609025,-0.028555132,0.004858839,0.054003768,-0.01697182,0.009252926,-0.0732018
6,-0.23774959,0.014130777,-0.0010434368,0.042356312,0.058993153,0.059866462,0.1448363
7,-0.07648478,0.051259834,-0.0891794,0.037074365,0.065473616,0.08661575,-0.07508222
8,0.014290499,-0.013108801,0.025820848,-0.051534515,-0.027758421,0.0025303906,-0.083048835
9,-0.022471415,0.03376321,0.04871632,-0.081438445,-0.056144923,-0.06585392,-0.00783325
10,-0.07435244,-0.07759305,-0.009790758,-0.06842834,-0.09536788,0.012086167,0.079535276
11,0.2325212,-0.0576215,-0.15028799,0.028259754,0.038522743,-0.06359794,-0.060221586
12,-0.15793018,0.027417079,0.05332455,0.030629901,-0.08702014,-0.0467257,0.078034006
13,0.06642261,-0.04985268,-0.0016620351,-0.08490468,-0.027975624,-0.05236869,-0.08823738
14,-0.14923096,0.06289373,0.11049587,0.029363297,-0.020210098,-0.009154427,-0.0010645055
15,-0.048272546,0.049412653,0.032894734,0.03796725,0.039519,0.034923434,0.070275724
16,-0.0028824224,-0.07595491,-0.0022670592,0.07233503,0.0474113,0.010929109,-0.06386802
17,0.21770759,-0.054581456,-0.1059383,-0.055618953,0.062052783,0.030121738,-0.055441134
18,0.00923698,-0.065093584,0.04671327,-0.032823596,0.047275983,0.0026868451,0.07870353
19,-0.004868208,0.03947369,-0.10663832,-0.07090458,0.02616603,0.04066319,-0.097881295
20,0.015026166,-0.018582912,0.00917075,-0.042986557,0.005604528,-0.0655295,0.10409121
21,0.14200689,-0.055468295,-0.12421302,-0.002373396,0.073721394,0.059848625,-0.12458017
22,-0.17516185,0.058601208,0.1628725,0.07322886,-0.10496075,0.016698098,0.15155041
23,-0.06539808,0.0036982605,0.09644474,-0.06748831,0.067644306,-0.05498848,0.032212257
24,0.08710238,-0.05107928,-0.013422246,0.020139532,0.03136893,-0.03782147,-0.073130295
25,-0.10510969,-0.029063083,0.043724257,0.010211334,0.047430042,-0.038392052,0.11441761
26,-0.12594195,0.04537273,0.08310259,-0.0005330969,-0.021073878,0.053665087,-0.038324907
27,0.040791124,-0.007902514,-0.011246598,0.021895977,-0.07822824,-0.04914166,-0.029457234
28,-0.15988968,-0.08110307,-0.0049588904,-0.054295868,-0.018674884,0.0072770575,0.10415134
29,-0.045756213,-0.06390092,-0.05483448,-0.044736125,-0.05937698,0.039196074,-0.035612684
30,-0.090828605,0.022650149,0.005699592,0.086496525,-0.034126468,-0.0801039,0.12202067
31,-0.12461087,-0.07843071,0.13216703,-0.045188412,0.05890259,0.0063479664,0.050693996
32,-0.0627627,0.08337036,0.022707429,-0.051317472,-0.05172406,0.06927414,0.08820114
33,-0.031095013,-0.08264325,-0.051027898,-0.0019912885,-0.065237164,-0.079720795,-0.101575606
34,-0.008550585,0.050016824,0.049129605,-0.08824646,-0.07182023,-0.042179275,-0.012062581
35,-0.059141695,0.020703495,-0.09647144,0.01783587,-0.036928114,0.037147537,-0.022177922
36,-0.17447567,0.04117861,0.0950924,0.053259347,-0.017102422,0.09184574,0.04935583
37,-0.23605101,0.047572266,0.047067873,-0.05339734,0.0045937626,0.044970017,0.025846021
38,0.01641259,-0.03418987,0.006544014,-0.04175527,-0.06628999,-0.004402121,0.041167397
39,0.036378562,0.072130114,-0.091703825,-0.06837025,0.0063920245,0.0055062748,-0.07944371
40,0.15250391,-0.052533858,-0.12350653,-0.08471169,0.02425785,-0.060832694,-0.07400044
41,0.23120296,0.013617721,-0.062719524,0.027077612,0.018179568,-0.0789042,-0.24339959
42,-0.14508212,-0.043356378,0.020927394,0.045025676,-0.10068809,0.051867496,0.16830155
43,0.04235083,0.030733023,0.011338629,0.020061195,-0.07822997,-0.036310077,0.08334223
44,-0.0020714055,-0.04266627,0.01687099,0.023694484,0.085649684,0.07339814,0.0093161855
45,0.06489121,0.07292065,-0.066084705,-0.086796276,-0.036266554,0.04391452,-0.06115595
46,0.027196255,0.032508887,-0.053920604,0.02759297,0.074004546,-0.001892335,0.030242633
47,0.24227242,-0.059994478,-0.09351406,-0.060162123,0.1282159,0.027341215,-0.13505937
48,0.04969224,0.064881876,0.0067416383,-0.018760152,-0.009088467,-0.06042951,-0.09425829
49,-0.047332462,0.014644394,-0.008964745,0.06361251,-0.028705137,-0.005533693,-0.09600484
50,0.23013198,-0.07751912,-0.02005663,0.010275809,0.036739502,0.053366486,-0.14982063
51,-0.23277776,0.038842812,0.18372174,-0.017035281,-0.09039177,0.014004754,0.17588897
52,-0.21370558,0.0019156698,0.017991949,-0.038953166,0.012728922,-0.03664863,0.19324951
53,-0.12264081,0.060882855,0.01083226,0.05123206,0.022706011,-0.0660373,-0.00046704992
54,-0.27171516,0.035433304,0.086551175,-0.047187496,-0.011680112,-0.055577714,0.14496066
55,-0.032934617,0.04392828,0.13295466,-0.01231546,-0.08193217,-0.0417516,0.025833197
56,0.15601884,-0.060472157,-0.024369242,0.05893131,-0.029743893,-0.088269636,-0.06951153
57,-0.11146882,0.073735155,0.05179423,-0.041245718,0.003017023,0.03159374,0.014936756
58,0.11270832,-0.08044266,-0.08926074,0.08230835,-0.069670156,0.007994335,-0.04831151
59,0.10811634,-0.05988106,-0.07344491,0.010306396,0.03184772,0.077155344,-0.06531457
60,0.3034756,-0.026541168,-0.19091718,-0.063358895,0.123923115,0.07571672,-0.11404239
61,0.07324558,0.039938703,0.029519841,0.026120758,0.087964475,-0.018538846,-0.068142824
62,0.025785359,0.008916624,0.0537885,0.046831246,-0.057347775,0.03701133,0.055173203
63,-0.0050929077,0.035797056,-0.023002801,-0.032656502,-0.029768217,0.04811351,0.025985735
64,0.0810368,0.052155815,-0.059902538,-0.08719341,-0.05617448,-0.086236894,-0.048422568
65,0.16552721,0.006939605,0.025128664,0.07512301,0.014126421,-0.021283431,-0.079907335
66,-0.08096782,-0.07530778,-0.07208013,-0.06133539,0.065799326,-0.015175466,-0.036325276
67,0.07146891,-0.015669147,-0.02215275,-0.06586235,0.061272804,0.06221195,0.0812706
68,0.00678092,0.080384985,0.02356351,0.08241196,-0.048742708,-0.061200272,0.045753144
69,0.009067935,-0.026096353,0.07877592,0.005752745,0.07324966,0.050932296,0.080961205
70,-0.008447201,0.044349838,0.029779986,-0.06623509,0.015253923,-0.07496272,0.046615202
71,-0.094544485,0.07832862,-0.0025674934,-0.000623266,-0.0895364,0.026269317,-0.023107387
72,-0.04258719,0.06510283,0.0019531138,0.029580383,-0.07075562,0.055824395,0.08873657
73,0.09052757,0.055484913,0.035663947,0.04752815,-0.0010337752,-0.017732872,0.040222812
74,-0.16166478,-0.080198035,0.06913898,-0.069385536,-0.07230655,0.01431206,0.12504472
75,-0.080914974,-0.055102058,-0.055757273,-0.08800263,-0.023630537,0.041942175,-0.050625283
76,0.13842659,0.012156402,-0.11014369,0.08020159,-0.017654484,0.058790643,-0.0056361505
77,-0.086571164,-0.015865996,0.027097298,0.062571146,0.015508011,0.044025682,-0.05132219
78,0.015576786,0.08413848,0.02997871,0.011045589,-0.0074338955,-0.032442074,-0.033012502
79,0.13387085,-0.047023226,-0.0924419,-0.050363053,-0.003845899,-0.07590629,-0.10600253
80,-0.064732656,-0.013513916,-0.0028885738,-0.04472044,-0.012778512,-0.07717987,0.038388893
81,-0.050567854,-0.024690708,0.069740646,-0.04687658,0.057549693,-0.04054151,0.06682673
82,-0.07543693,-0.036283873,0.080938,0.06959452,-0.056361817,0.0077521903,0.16542678
83,0.035369195,0.03903236,0.0027642865,0.07527724,0.003945308,0.046930145,0.043093566
84,-0.003457272,-0.08664815,-0.0231929,-0.019149477,0.100997105,0.039089385,0.0061180545
85,-0.11003831,-0.04985247,0.07727744,-0.06607314,0.015905626,0.005513595,-0.024381598
86,-0.08799835,0.048363544,-0.03517568,0.021270892,-0.030258996,-0.023955964,-0.0027699664
87,0.10142522,0.07276506,-0.013447459,0.0554975,0.017984226,-0.025834918,-0.027379183
88,-0.016536515,0.048076898,-0.05837244,0.06353112,-0.07930039,0.0064208736,0.05129712
89,0.24684282,0.087346226,-0.16124387,-0.009970313,0.103898905,-0.04883592,-0.18827501
90,0.13966009,-0.013608299,0.028195726,0.05395628,-0.028361732,-0.010552565,-0.06411132
91,0.043482423,0.036355037,-0.07009115,-0.08281815,0.05127134,-0.0129276,0.07630624
92,0.19562824,-0.06626871,-0.040724803,0.030504204,0.0060332827,0.01403708,-0.082765356
93,0.19467515,-0.038246296,-0.20571205,-0.01930541,0.09212976,-0.053865913,-0.06498564
94,-0.047415543,-0.013109099,0.058831807,-0.055710506,0.029914377,0.003370113,-0.025668364
95,0.20089656,-0.058106262,-0.0370771,0.07870933,0.08125528,0.063567124,-0.12641154
96,0.06390426,0.030941503,0.008766397,0.058993336,-0.041384578,-0.047583766,-0.011610987
97,0.03215739,-0.07215816,-0.05318231,-0.06912197,0.05994416,0.07652211,-0.09250155
