,BOP,TSF,SIN,STDDEV,CORREL,TAN,COS
0,-0.037663918,-0.06719321,0.110935256,0.029939983,0.078611694,-0.05324698,-0.1060418
1,-0.067076035,0.053456705,0.19403233,0.0143266255,0.0054033217,-0.05471463,-0.059113644
2,-0.04317113,0.01790945,0.04124528,-0.03233873,0.01714761,0.07200287,-0.07674061
3,-0.02408728,-0.07213739,-0.06493494,-0.06031893,0.040099543,0.056965463,0.012552626
4,-0.026982784,0.05449212,0.02063204,0.042109884,-0.029235965,-0.074713424,0.0018519356
5,0.007202577,0.069083214,-0.06730934,-0.036399364,0.029850988,0.012227706,-0.048850987
6,0.05499378,0.004292098,0.08715943,0.034082465,-0.015919609,0.035509534,0.040902946
7,0.010764338,-0.06838946,0.077846326,0.07617334,-0.07855578,0.065891735,0.049875833
8,0.07270754,-0.016158484,-0.068968184,0.02044314,-0.080018304,-0.0055835107,-0.05145845
9,-0.008641457,-0.05294,0.08500165,-0.052015353,0.029885601,0.027602347,-0.067184545
10,-0.0034871055,-0.024274107,-0.011424458,0.028870353,0.060625788,0.009830922,0.03141519
11,-0.00024996465,0.007027238,-0.053712294,-0.053670425,0.06740408,-0.044884637,-0.041720238
12,0.035759874,-0.037973676,-0.011852701,-0.019321067,-0.03813993,-0.09182805,0.025515161
13,0.0036428806,0.0025148492,-0.010486838,-0.04674935,-0.019744348,-0.031157985,-0.048354715
14,0.05595945,-0.06688847,-0.069047675,0.043867573,-0.08141805,0.059255145,0.06351765
15,-0.037894793,0.047412347,-0.080095395,-0.01728679,-0.07930835,0.051353578,-0.035679825
16,0.03771499,-0.026161294,0.05456185,-0.084883995,-0.07351772,0.07405666,-0.020236447
17,-0.04718685,0.02524133,0.013992808,0.08167312,-0.06192304,-0.024706412,-0.0855625
18,0.01588164,0.0030051826,0.06024494,-0.054049674,-0.075259656,0.07862476,-0.039782528
19,0.0595924,0.06388883,-0.07335821,0.016712006,-0.041288227,0.06726674,0.0047265776
20,-0.02671514,-0.06962497,-0.059261885,-0.047785744,0.057994336,-0.055393975,0.043384098
21,0.0550896,-0.076609224,0.08046333,-0.020018753,0.060339794,-0.0937144,-0.041168246
22,0.030325325,0.021684984,0.07025902,-0.086689584,-0.031919207,-0.039646417,0.0027226484
23,0.0630755,-0.0050983867,0.06023382,-0.023785843,-0.014060371,-0.032339778,-0.104948476
24,0.014423468,-0.023057843,-0.018558893,0.02177935,0.037619073,0.009559805,0.10403583
25,0.064105384,-0.0060452423,0.11243306,-0.02695606,-0.044424113,-0.06951222,-0.011792196
26,-0.079793505,0.06631456,0.058100846,0.0768847,-0.04663645,-0.029230457,0.024864703
27,0.014930943,-0.071004376,-0.018452227,0.092953034,-0.07543031,-0.03146996,0.060602844
28,0.05350983,-0.039349295,0.04818019,-0.0032501468,-0.008953611,0.052757874,-0.054731175
29,0.018529626,-0.07264488,-0.005406349,0.047378886,-0.04096474,-0.04930069,0.0018167128
30,0.06767014,0.020754894,-0.033615578,-0.013927963,0.046884146,-0.014859001,0.019311571
