,BOP,TSF,SIN,STDDEV,CORREL,TAN,COS
0,0.113617055,-0.06657043,0.076594464,-0.081083946,-0.086854614,0.026931219,-0.014089713
1,0.052361097,-0.0076486547,0.014054233,-0.013601412,0.074266,0.072477646,0.092912674
2,-0.10643163,0.060976397,-0.07933366,0.089354694,-0.083241045,-0.08265232,0.07799261
3,0.061869346,-0.019697575,-0.035299055,0.035574287,0.02592546,0.025228212,-0.04229346
4,0.12478654,0.08670885,0.019087877,-0.06665516,0.08231473,0.0023306725,-0.07092309
5,0.1363365,0.054095205,0.047868602,-0.116555475,0.06553196,-0.0876676,0.088245556
6,-0.018330254,-0.02679824,0.025047148,0.0126356315,-0.004000238,-0.060633704,-0.056990918
7,-0.06627615,-0.02670962,0.04952471,-0.025440672,0.013593822,0.041747235,0.0061169676
8,-0.08613999,0.0046895216,-0.066025056,-0.04633382,0.024919996,-0.019134713,-0.03991853
9,0.12821104,-0.030448802,-0.065852314,-0.2373312,0.04850075,-0.080868684,0.0779174
10,-0.050572507,0.08070002,-0.021299543,0.07668161,0.0025116766,0.024886306,0.045121405
11,0.09339859,-0.031741727,-0.08460822,-0.13958117,-0.038826544,0.050324555,0.078220084
12,-0.09720067,-0.07778671,-0.07445912,0.07009543,0.087922476,0.031411134,0.031599373
13,-0.19734384,-0.055411544,0.003793457,0.108905956,-0.070322365,-0.03065307,-0.10957197
14,0.14917137,0.020818526,0.009921501,-0.11692196,-0.047990568,0.01798447,-0.03406429
15,0.09106358,-0.08603168,0.011732595,-0.062500164,-0.07159306,-0.08756109,-0.0039936625
16,-0.0936126,0.0057054968,-0.03282847,-0.00943096,-0.07694108,0.08594643,0.012963929
17,-0.091486685,0.08040137,-0.014963479,0.11505392,-0.030286413,0.004801037,0.068781324
18,0.033105344,-0.008218422,-0.07604904,-0.0076743797,0.02297436,-0.012967808,0.01723183
19,0.022199165,0.07923992,0.040425446,0.06439851,0.050983615,0.0039640027,-0.04632666
20,-0.01127567,0.035878226,0.015732408,0.06282527,0.05783459,-0.026839046,-0.012587011
21,-0.027380643,0.07560906,0.014865223,-0.04174224,-0.08075103,-0.061625924,-0.014709336
22,0.05691017,-0.029993469,0.025775665,0.026908172,0.0327124,0.07109075,0.07795475
23,0.023044711,0.08819413,-0.08222976,0.10339283,-0.06342858,0.0074443934,0.007907409
24,0.015552899,-0.023713352,-0.05456171,-0.15706173,-0.055137824,0.078814186,0.01592217
25,0.18340532,0.06344793,-0.034694795,-0.058754284,-0.06920719,-0.0603878,-0.05156484
26,-0.06545925,-0.04358044,0.08957797,0.13179867,-0.020973215,0.017252522,-0.021284789
27,-0.048802726,0.07752186,0.065003105,0.009538352,-0.027215492,0.07188048,0.06084122
28,0.034038,-0.07260573,0.02671322,0.01568716,0.052426867,0.0038687568,0.016298404
29,0.07104284,0.033984978,0.07308261,-0.008221301,0.074065566,-0.07312572,-0.02435934
30,0.027553592,0.07661783,-0.042580366,-0.12045105,-0.031250216,-0.05499877,0.06270429
31,0.01230004,-0.079559036,-0.062221747,-0.13132069,0.06388601,0.07588411,0.056831688
32,-0.0013896124,-0.078762874,-0.014833165,0.09536962,0.037017334,0.076775275,0.055520196
33,0.001660889,0.015978046,0.013702896,0.06765515,-0.03624942,0.033372197,0.013179672
34,0.14681402,-0.045902736,-0.062948264,0.0057482757,0.034105442,-0.07362604,0.017402664
35,-0.019681435,0.07493592,-0.018405734,-0.008268174,-0.012520861,-0.07111946,-0.026209762
36,0.06346244,0.015323678,-0.08986664,-0.18863194,0.0506012,-0.07103142,-0.046159815
37,-0.12688948,-0.0043419125,0.09752997,0.14019123,0.06605965,0.06853351,0.054884806
38,0.064850174,-0.0031190142,0.07562795,-0.12384754,-0.01133221,-0.08388788,0.06774753
39,0.0023470724,-0.033167005,0.00037209262,0.008338412,0.023428747,0.06011531,0.0051040654
40,0.03457135,-0.0027186302,-0.021273276,0.08510018,-0.06033141,-0.011603791,-0.056089565
41,-0.058855087,-0.037329983,-0.035031434,0.065938555,-0.06810147,0.070987925,0.055309612
42,-0.034270607,-0.047283396,-0.03238373,-0.044717997,0.0836766,-0.07524179,-0.012677356
43,0.028482001,0.00032069802,0.085328996,0.043813568,-0.08302383,0.019308114,0.02631354
44,0.071461916,0.06895711,0.07978176,-0.03468796,-0.06534154,0.0030075794,0.052911438
45,-0.10780793,0.06831174,-0.068574734,-0.009021757,0.072858475,-0.057676073,-0.06534771
46,-0.017895546,0.029254854,0.0687174,0.06425997,0.07424936,0.07733194,0.0473042
