,BOP,TSF,SIN,STDDEV,CORREL,TAN,COS
0,0.04110687,0.07121371,-0.054480694,0.0670867,0.012806376,-0.046534035,0.005444317
1,0.11554711,0.035531852,0.07199132,0.060249783,-0.050502274,0.08523468,0.032998823
2,-0.06052936,0.012889914,-0.059196807,0.078666374,-0.019782882,-0.03823907,0.050897375
3,-0.053357903,0.023527643,0.07102837,0.039886452,-0.07106252,0.03357424,-0.02082668
4,0.03528399,-0.078821465,0.019083748,-0.060480796,-0.0020944625,-0.0030256244,0.0416534
5,0.02659259,-0.013573516,-0.036763947,0.01386171,-0.07127892,0.013240437,-0.040066212
6,0.12971543,-0.00014637991,0.030887686,-0.015061757,0.05028195,0.022125378,-0.06825656
7,-0.32652906,-0.004944131,0.015425704,-0.06732747,-0.0032898744,0.07547034,0.1146894
8,0.05175571,0.036997046,-0.015051461,0.07150905,0.05221964,-0.02288733,-0.026879625
9,-0.13595743,-0.03116787,0.09359854,0.054661695,-0.032817602,-0.028308576,0.0053062495
10,-0.022247083,-0.007092546,0.002416023,0.07692548,0.08670258,-0.07646088,0.017425451
11,-0.0041959714,0.034517128,-0.06508914,-0.077159904,-0.057678647,-0.05950713,0.055814918
12,-0.08383004,0.05879112,-0.01967915,-0.031272415,0.08063374,0.010230308,0.028215205
13,0.035510626,0.051252436,-0.043558847,0.08441726,0.043772865,-0.05708147,-0.06518265
14,0.027698737,-0.010891878,-0.015849696,-0.04194513,-0.08109817,-0.06532864,-0.062914334
15,-0.11272491,-0.023999067,0.13204336,0.087797634,0.05105795,-0.06058152,0.008716625
16,-0.07381464,-0.055046752,0.0364805,-0.023543412,0.080752395,-0.010630343,0.085870594
17,0.02911754,0.05897544,0.039100703,-0.029959198,-0.0656732,0.07660026,-0.040213693
18,-0.050899964,-0.029058652,0.0704115,0.030516578,0.08926721,0.07535201,0.05696049
19,-0.075802684,0.038897187,0.001400573,-0.00096584763,0.03686526,-0.06629568,0.09890137
20,0.025689876,0.06887339,0.025409717,0.05944988,-0.07490784,0.06486022,-0.09696851
21,-0.08928855,0.022607835,-0.059262883,-0.021170337,0.009612554,0.054114938,0.10489791
22,-0.098611616,-0.059959807,0.033666916,0.047988553,0.087844454,-0.07345928,0.10877132
23,-0.10226054,-0.07234755,0.049088906,0.016122721,-0.010901891,-0.013413675,0.026688188
24,0.009102668,-0.04457309,-0.010255882,0.035361223,0.076360136,-0.081126824,-0.027973626
25,-0.11568128,-0.01189864,0.04783758,0.030356878,0.08305235,0.008089652,0.07014441
26,0.07764586,-0.008292835,0.033992674,-0.0832012,0.00946666,-0.033425517,-0.021530034
27,-0.27732223,0.09297101,0.14660826,-0.07526564,-0.018587397,-0.0071888734,0.025091046
28,0.20980267,0.054846164,-0.10498353,-0.008391825,0.06226464,0.04630868,-0.05425803
29,-0.010928695,0.02455572,0.04243388,-0.06886646,0.062306575,0.086576775,0.074694686
30,0.12516597,-0.04617629,0.006092392,-0.011833334,-0.036169,0.058502927,0.03698686
31,0.0018920336,0.020916648,-0.022218877,-0.032625828,-0.07631922,-0.011496086,0.073283575
32,0.07931047,0.017668441,-0.040761787,0.041979533,0.02619642,-0.04409138,-0.06752459
33,-0.23366514,0.047566973,0.10640299,0.04333184,0.00078067166,-0.058183726,0.13735352
34,0.20761442,-0.03696522,-0.0346349,0.029181395,-0.0024318586,-0.043460686,0.017192403
35,0.008431428,0.08322561,-0.049384385,0.06723213,-0.06386357,0.058386154,0.08267797
36,0.18543765,-0.102369346,-0.06971357,-0.08562938,-0.014095186,-0.059328754,-0.117952794
37,-0.12764001,0.066247,0.06190971,0.053055014,-0.059906665,0.0668425,-0.0143331
38,-0.014801761,0.015544392,-0.07039478,0.068636216,0.043834675,0.07047259,0.03727258
39,-0.0048483564,-0.0139955785,-0.015039686,-0.03193675,0.0918426,-0.073023856,0.008582039
40,0.059840597,0.017601715,-0.075738244,0.009753067,0.011968452,0.04396399,0.04481829
41,-0.033725023,0.057230487,-0.053148657,0.013151243,-0.029831551,0.07938434,0.0129298
42,-0.13635965,-0.03135494,-0.011225121,-0.072406754,0.005374078,-0.0621318,0.029515449
43,-0.15331492,0.0047944565,0.043918673,-0.01116462,0.087570734,-0.047509577,-0.011993965
44,0.10805424,0.037189707,-0.09090421,-0.048326895,-0.0072148656,-0.071701616,-0.11542274
45,0.1905171,-0.0021247023,-0.09119935,0.06854955,-0.03829837,0.017740965,-0.028516587
46,0.23963355,-0.029762203,-0.052358314,0.065157376,0.011787289,-0.08412315,-0.1463697
47,0.09631706,0.01073678,-0.045351226,0.042854317,-0.08333984,0.0071616513,0.058090907
48,-0.010223055,0.034726895,0.075304516,0.04387373,0.060100213,-0.08167763,-0.006791421
49,0.03992996,-0.015100377,-0.065334335,-0.08634846,0.07151568,-0.030459398,-0.073656805
50,-0.20121115,0.053261973,0.095158495,0.074648835,-0.009678856,0.015346106,0.023593733
51,-0.13951948,0.03999486,0.028091343,-0.048704553,0.060310774,-0.008771227,-0.00386781
52,0.18208605,0.022945805,0.02160655,-0.036353357,0.06416316,-0.023746185,-0.039944667
53,0.06872881,0.05313069,0.07330798,0.072603926,0.075293705,-0.034177545,-0.041222196
54,0.039804444,-0.06218575,0.015933767,0.019085187,-0.06740148,-0.047534354,0.056663018
55,0.13891044,-0.07373599,-0.080573,0.0371651,-0.029845038,-0.0015959787,-0.12501894
56,0.028221369,0.04029591,0.005306411,0.02186933,-0.030541865,0.04485979,0.0747177
57,0.13391387,-0.046666585,-0.01682796,0.03286292,0.0036425458,-0.059964955,-0.09282703
58,-0.075427495,0.057563245,-0.021652363,0.045155767,0.057329,-0.07976999,0.062454756
59,0.04868277,-0.035583176,-0.062742956,-0.0064738775,0.06529269,0.003437737,-0.08605162
60,0.06377755,0.07647538,-0.09236352,-0.07501282,0.06615436,0.011512955,0.0060108793
61,0.084327094,0.016997043,-0.00908638,0.057935026,-0.08397066,-0.021824652,0.03337839
62,0.06754167,0.0070387386,0.058318045,-0.0703943,0.047827404,0.08253797,-0.07342876
63,-0.078839086,0.05008013,-0.025666554,-0.058063086,0.074750625,0.003331472,0.096223965
64,0.21685001,-0.035890594,-0.019907866,0.020311208,0.06638421,0.009743343,0.0011664241
65,0.036425587,0.054836005,-0.07446714,-0.04520417,-0.08837364,0.084146686,-0.02731891
66,0.14028369,-0.07754704,-0.13506913,0.03474494,-0.023492772,-0.022463433,-0.02156117
67,-0.056070566,-0.0001720617,0.10489413,-0.0010184173,-0.057702832,0.026728334,-0.013516652
68,0.26601207,0.04678556,-0.12170182,-0.016331784,0.02237241,0.0016903921,-0.092567764
69,0.0632727,-0.084312536,-0.08601772,0.05491543,-0.045159757,0.08297249,0.044925917
70,0.2484103,0.013345304,0.01975349,-0.05745698,-0.08275301,0.080399245,-0.13969368
71,-0.21897258,0.08779596,0.11222752,-0.075737014,0.08995208,-0.02522435,0.01637427
72,-0.34462962,-0.0026491531,0.0478871,0.027962994,0.008117587,-0.030905385,0.18781593
73,0.19714168,0.05528265,-0.1099685,-0.03496776,-0.021970741,0.06860181,-0.07420685
74,-0.07109768,0.07737632,0.077642895,-0.03415656,0.023829205,0.02553237,0.09111792
75,-0.12067782,0.08132122,0.0021866332,0.030386964,-0.052178893,0.015738418,0.01651263
76,-0.16675429,0.090075985,0.097753644,-0.019099882,0.0057234396,-0.08628839,0.028703865
77,0.058066603,-0.004872359,-0.087214656,0.060190424,-0.04565728,0.012903854,-0.0804589
78,-0.15472414,0.022343522,-0.021278145,-0.014991431,0.038360875,0.016765106,0.03885007
79,-0.03821496,-0.045598835,-0.06529708,0.03278029,-0.062394843,0.053036544,-0.010340845
80,-0.15996456,0.05964432,0.086101644,0.06579509,-0.017574158,-0.018441759,0.004443041
81,0.08895119,0.016892811,-0.012055613,-0.07875887,-0.027786752,0.06573264,-0.04124492
82,-0.042350195,0.048517525,0.06265378,-0.06516587,0.017858304,0.01089641,-0.0070158816
83,-0.11682472,0.04800359,-0.053988125,0.016272437,0.072260395,0.008695653,0.007842597
84,-0.041110765,0.028479554,-0.0013376303,-0.03234859,0.020697149,0.082002,0.07847216
85,-0.2054673,0.008408681,-0.034454457,-0.020941626,0.007619972,-0.008154596,0.12819806
86,-0.07774146,0.024863914,-0.067806214,-0.0155678345,0.06490425,0.0807096,0.03860607
87,0.16289367,-0.06279015,-0.006433661,-0.089965515,-0.09189179,0.042033393,-0.12897347
88,-0.03509599,-0.033398338,-0.04687261,-0.060041703,0.090208866,0.0285404,0.040347047
89,-0.07395317,-0.05416084,0.061968327,0.08157967,-0.052849878,-0.051415045,0.047650132
90,-0.23952605,-0.04573656,0.07235844,-0.037179362,-0.035894826,-0.02584098,0.037423056
