,BOP,TSF,SIN,STDDEV,CORREL,TAN,COS
0,-0.0517587,0.028129121,0.06904518,0.045936428,-0.052575223,0.0049530747,-0.05251126
1,-0.09518091,-0.05544837,0.012131117,-0.05946166,0.012217045,-0.02528738,0.08358758
2,0.035339672,-0.09118034,-0.09695331,-0.007281713,0.09806633,-0.047094136,0.07274359
3,-0.000200419,-0.05610382,-0.02325514,-0.0012256993,0.017241804,0.061227147,-0.048250172
4,0.0064189206,0.06444057,0.08662954,-0.07078429,-0.035123546,-0.025497315,-0.08199879
5,-0.15698597,0.04049163,0.079243615,0.019623281,0.06319132,0.094775625,0.07795991
6,-0.019376006,0.07423396,0.10159365,-0.044037033,-0.041254174,-0.014647032,0.0024020548
7,-0.0018377483,-0.018850526,0.036478844,0.0955966,0.032758765,-0.053824596,-0.034379035
8,0.056981344,-0.060098283,0.009832826,0.043688018,0.07380317,-0.00990167,-0.042346507
9,-0.01826701,-0.051958177,-0.039383065,0.04237644,0.082364604,0.063827544,-0.023996225
10,-0.05379117,-0.07631524,0.06011553,-0.039544296,-0.016429158,-0.015396348,-0.037110057
11,0.058859788,0.063709304,-0.037717722,-0.039042335,-0.011342001,-0.04621923,0.048944067
12,-0.12401233,0.025075605,-0.0018081568,-0.027040163,-0.10828078,-0.034110267,0.049487956
13,-0.002056498,0.07786277,0.09253455,0.07639187,0.045402117,0.002964073,-0.06836058
14,-0.0014501448,0.040236276,-0.025594888,0.055185974,0.057749793,-0.027314115,-0.055612464
15,0.06242224,0.06325426,-0.069255285,0.023077194,-0.04420603,-0.06551409,0.01915487
16,-0.042993274,0.048877936,-0.024215726,-0.078628205,0.04373476,0.07501161,-0.02792312
17,-0.11675233,-0.03270285,0.07678538,0.0785019,-0.08854883,0.083722465,0.042998325
18,0.117781505,-0.011944838,0.012216779,-0.014327284,0.019365042,-0.01789534,-0.065533556
19,0.11895279,-0.04774949,-0.042605825,-0.0446719,0.032388613,0.02376404,-0.08882739
20,0.055620685,-0.009162947,0.08416644,-0.001849134,-0.063229315,-0.0061635403,0.0011485174
21,0.027684486,-0.021174282,0.03851774,0.0772351,0.06490879,-0.040621523,0.041563213
22,-0.06302539,0.035597183,-0.034661647,-0.011498388,0.015907649,0.09455252,-0.044077042
23,0.07861076,-0.07951641,0.034514707,-0.07604119,-0.042233918,-0.07209559,0.0017512757
24,-0.04046123,-0.040054563,0.018292103,0.034637585,-0.06622173,-0.017691487,-0.07777914
25,0.1369037,-0.08911774,-0.060403027,-0.09759092,0.029874528,-0.097282976,-0.0098776985
26,-0.07617311,0.067041345,0.022801513,-0.03824267,-0.053773146,0.036085773,0.0018258054
27,-0.0069587515,0.00033404087,0.07067019,0.014101129,-0.067491904,-0.082701005,-0.0038309207
28,-0.03903754,-0.017258095,0.03804743,-0.03032434,-0.07876381,-0.016926453,0.031337425
29,-0.008150015,-0.0099120485,0.084390916,0.06435398,0.0041619395,-0.011985012,-0.033849478
30,0.101297766,-0.072258845,0.04546773,-0.0316194,0.0020965915,-0.094652146,-0.06363704
31,-0.07118431,0.08316845,-0.020289725,-0.06761477,-0.061397124,-0.02569599,0.03172311
32,0.017227065,-0.07988539,-0.055901274,0.033460062,-0.057516903,-0.08696839,-0.07701463
33,-0.07968141,0.06199242,0.02993432,0.0012797351,0.030428033,0.030750435,-0.07234533
34,-0.12423934,-0.0805248,0.090060025,0.07123552,0.062407494,0.028972248,-0.035307776
35,0.06930083,-0.0908008,-0.05941323,0.052695777,0.062156316,-0.1078755,-0.06600177
36,0.0036894567,0.07905302,0.04137229,-0.07396705,-0.022396784,-0.06897789,0.006464968
37,-0.0994638,-0.041758597,-0.03370826,0.04373657,-0.010024489,0.007089664,-0.022843465
38,0.020722687,-0.07206135,0.042393226,0.03157612,0.020536372,-0.03486946,-0.007000974
39,0.079923786,0.07026771,0.03525645,-0.0060542533,0.059867788,-0.046336178,0.022199208
40,-0.11912214,0.07873207,-0.004619375,0.0030301816,0.05460201,0.008554442,-0.026058676
41,-0.040893164,0.049013726,-0.006680103,-0.044961423,-0.019622006,-0.06923779,-0.046946567
42,0.03253391,0.061284225,0.10150276,-0.007802045,-0.044805788,-0.03719708,0.08524168
43,-0.06336159,-0.013577603,-0.04837307,0.035839356,-0.07938315,0.062007472,0.027078927
44,-0.045134883,-0.017252928,0.044433985,0.0008050518,-0.04062232,-0.06799029,-0.016619992
45,-0.07970943,0.056612395,-0.013173682,-0.048285726,-0.004749641,0.00067070307,-0.065927126
