,BOP,TSF,SIN,STDDEV,CORREL,TAN,COS
0,0.089202076,-0.024845278,0.014378591,0.03630052,-0.035511434,0.00010565613,-0.04730189
1,0.04532648,-0.07083009,0.013951767,0.00079491036,0.003278754,-0.017386746,-0.043217227
2,0.113678016,0.07705138,0.014426822,0.06001775,-0.015703266,-0.02576224,-0.093835056
3,0.004024932,-0.029723458,0.09974543,0.065766364,-0.025024919,-0.008566119,-0.14096723
4,-0.03306173,0.04459787,-0.06697122,-0.045867458,-0.017069226,-0.020882979,0.04841747
5,-0.008178406,0.09853239,0.043647293,-0.06997799,-0.079512246,-0.10811774,-0.10157762
6,0.09438594,0.08297005,0.032129303,-0.04882368,-0.0015740795,-0.009753277,-0.010724573
7,0.10117932,-0.037212286,-0.031654894,0.034343366,-0.107157536,-0.062324896,-0.07200063
8,-0.048756804,-0.032375414,-0.10221699,0.014099707,0.026668388,0.020937514,0.062875286
9,0.12506709,0.04461776,0.13603702,0.024862384,-0.026893832,-0.05846402,-0.053198602
10,0.046081036,-0.028093114,-0.023944054,0.05175339,-0.06469441,-0.0594915,-0.0155482525
11,-0.013013332,-0.012362338,-0.025715422,0.013149989,-0.068252236,-0.10430204,-0.09088147
12,-0.05721595,-0.039686896,0.07971345,0.08160366,-0.060774796,0.0022558246,-0.026597012
13,0.048382167,0.08916428,0.008921153,-0.04075907,-0.09725616,0.019289877,-0.03199565
14,-0.03161488,-0.032898337,0.0096107125,-0.0023280194,0.092350945,-0.061863676,-0.04016531
15,-0.08689627,-0.041094888,-0.07351111,0.054029237,0.07907251,0.08021317,0.07838315
16,0.05771933,0.0051807635,-0.06210067,-0.07203204,-0.016077755,-0.04584393,0.08405555
17,0.009973174,0.0684366,0.04914821,0.08430148,0.026596425,-0.032283742,-0.15082565
18,-0.04407857,0.0016305664,0.033168096,-0.011936226,-0.06880114,-0.0010939566,0.049383335
19,0.024622494,-0.044662837,-0.061573915,-0.009757567,0.07249708,0.057717245,-0.0010028967
20,-0.034742236,0.06620047,-0.021428803,0.049843498,0.014353842,-0.03167675,0.030828707
21,0.013578306,0.025983904,-0.007894342,-0.08471916,-0.08739484,-0.002018801,-0.021760732
22,-0.057163447,0.015428923,0.050087787,0.04227314,0.08242559,-0.07472116,-0.016831933
23,0.10056068,0.10860526,0.067707896,0.0018865452,-0.07392056,-0.009880642,-0.17539224
24,-0.15830098,0.0039169467,-0.09697002,0.029163511,-0.041974224,0.10960663,0.14343397
25,0.122973196,-0.036113884,0.1253459,0.04044022,0.032805305,-0.04723197,-0.048095983
26,0.08710938,0.0043578795,0.081966236,0.016053114,0.059931878,-0.11520315,-0.10658759
27,0.10274745,0.023224173,0.06979901,0.06633971,0.022168767,-0.0430702,-0.08971227
28,0.03369333,0.092399396,-0.04195445,0.0005299161,-0.055504832,-0.055864893,-0.09350705
29,-0.047525693,0.022475759,0.014225142,-0.056792185,0.009911546,-0.006263225,-0.03431855
30,-0.029852448,0.037037488,-0.0700032,-0.09137551,0.06586335,0.09027707,0.14741167
31,-0.086458415,-0.06343928,-0.09654723,0.058420673,-0.018002577,-0.04081001,0.08914895
32,-0.047229394,-0.07423054,-0.038494732,0.066457786,0.07255669,-0.043466825,0.07086501
33,-0.10134904,0.04386532,-0.088025115,0.068697296,0.03117742,0.044124465,0.040922336
34,0.093464725,0.011539013,6.962775e-05,-0.07660394,-0.032891855,0.01579099,-0.12207078
35,-0.011792073,-0.061989803,0.030076921,-0.058657695,-0.053424064,0.0003062516,0.05489435
36,-0.046375312,-0.0021247473,0.029658403,0.018088885,-0.045715768,0.05231343,0.064596556
37,0.067741856,-0.034692466,0.02799455,-0.03616428,0.0232599,0.0090617435,0.051963124
38,0.07469597,-0.016049588,0.10287411,0.060547184,-0.07466146,0.034425557,-0.05449207
39,-0.091520615,-0.06221428,0.03786521,-0.07478382,-0.07722613,-0.080726735,0.039718267
40,0.028348383,0.04966019,-0.05413622,-0.017425789,0.074270815,0.08507448,0.0015882083
41,-0.011604785,0.024127293,0.051258083,0.073302604,-0.08059613,-0.08545546,-0.058871195
42,0.0731366,0.0026868847,0.011733703,0.053397994,-0.01308543,-0.03738946,0.018104265
43,0.08220768,0.04722849,0.084956795,0.06475067,0.011433379,-0.0522927,-0.0666671
44,0.064350024,-0.08597053,-0.03000842,0.014213335,0.045088958,-0.021979421,0.039499898
45,0.0068902513,-0.026978321,-0.011386229,-0.02811948,0.08073664,0.097860366,-0.02759586
46,-0.065078795,0.08443532,-0.03351998,-0.05310362,0.066043526,-0.014811774,0.006951632
47,-0.0486477,0.07065946,-0.008368396,0.0020369391,0.11667937,0.11567578,0.113996066
48,-0.008020654,-0.020845592,-0.0282841,0.003994312,-0.020742146,0.037258007,-0.052335616
49,-0.067365825,-0.002496313,0.07827317,-0.0128357075,-0.0114976205,-0.01745117,0.08445679
50,0.08441304,0.089573875,0.006897715,-0.07557894,0.010455519,-0.05697592,-0.090427965
51,-0.20468675,-0.05909297,-0.028621076,-0.04388847,0.12350223,0.11767128,0.1345761
52,0.04941951,-0.05886044,0.016216725,0.04991282,-0.057681818,0.039399583,0.1127417
53,-0.11621701,-0.064307205,-0.06743622,-0.0738654,0.0036019518,0.13114968,0.15414567
54,-0.1507579,-0.022434678,0.018132936,-0.086218,0.036625575,0.1075668,0.046715926
55,0.049334187,0.05012732,0.049946338,0.05856095,0.028929176,0.05252096,-0.012814466
56,-0.004328385,-0.017026495,0.02210865,0.08479343,0.062722005,0.010915652,0.011369425
57,0.07474257,-0.054920994,0.081305765,-0.007923825,-0.092124276,0.0009093414,-0.106844954
58,-0.10794219,-0.060673803,0.034688972,0.02032767,0.05149684,-0.007333193,0.09825082
59,0.05350117,0.031660642,0.030945253,-0.0065336223,-0.026504654,-0.0102180075,-0.13448152
60,0.017152984,0.028687038,0.0023270731,0.022937035,-0.058572546,-0.023221452,-0.07386271
