,BOP,TSF,SIN,STDDEV,CORREL,TAN,COS
0,0.032211307,0.09150254,-0.002190695,-0.018345391,0.057914414,-0.058561422,0.01261219
1,0.112269126,-0.029961482,-0.054725934,0.056919433,0.07655602,-0.1014382,0.050528858
2,-0.0745984,0.060594086,-0.0014324989,0.016151551,-0.04497293,-0.006878026,0.031938344
3,-0.049564708,0.035047203,-0.046285853,0.05854359,-0.031472247,-0.05954503,-0.083706714
4,-0.029190632,-0.049141716,-0.08382977,-0.022406463,0.08514541,0.07233851,-0.009147931
5,0.18070285,-0.09626122,-0.14729778,0.06782706,0.09124015,-0.057822745,-0.0659522
6,-0.16679804,0.04537546,0.09200707,-0.03806794,0.021114923,-0.019393327,-0.047391877
7,-0.08808668,-0.0820426,-0.012513535,0.041626662,-0.037758656,0.057863172,0.02985391
8,0.023577984,-0.08737357,0.0580546,-0.04138763,0.062421672,-0.079006396,0.029978717
9,0.030386364,0.028734643,0.014037495,-0.079640426,-0.066392556,0.07023962,0.06263853
10,-0.13254507,-0.0215461,0.12865752,-0.035608657,0.0043287976,0.08147748,0.051168453
11,-0.022681367,-0.080362774,0.05785549,0.0060705123,0.0871296,0.019052628,0.017968033
12,-0.036517162,0.0236439,0.1068999,-0.019755438,-0.09151827,0.06668024,-0.009935104
13,0.014419974,0.06546046,-0.056767218,-0.013046074,-0.027828423,-0.008762169,-0.026930084
14,0.031138852,0.0065635517,0.06502578,-0.04971392,-0.037800577,-0.032028314,-0.07634167
15,-0.02905331,0.011617933,-0.050560858,0.036981814,0.01131548,-0.03623603,0.075779684
16,-0.016451454,0.055760413,0.1476948,-0.030270731,0.014622081,-0.017811393,0.047965538
17,0.15404724,-0.06794654,-0.17370799,-0.02329159,0.07064329,-0.13308889,0.0341862
18,-0.025426848,0.024708264,-0.0150709115,-0.039047226,0.051607937,-0.033130687,-0.037574086
19,0.041237984,-0.013302466,-0.14399494,0.0012839596,-0.0037729198,0.0021693215,0.034416527
20,-0.13279033,-0.008504537,0.07567678,-0.010771664,0.018817559,0.11737414,-0.040775105
21,-0.07231607,0.014172477,0.030263133,-0.038695514,-0.080063894,0.11144527,0.020209977
22,-0.14030083,0.054161232,-0.02992802,-0.09481985,-0.05029063,0.012888687,0.06946903
