,BOP,TSF,SIN,STDDEV,CORREL,TAN,COS
0,-0.007491379,-0.031324346,0.05637416,0.023322148,0.03628133,0.04338647,-0.09387261
1,-0.118122,0.0010902478,0.08876232,0.03642547,-0.036510803,0.03601116,-0.026736239
2,-0.035306405,0.0324941,-0.008236334,0.030227104,0.012579216,-0.034504924,0.059227213
3,0.2329569,0.020291427,-0.035278313,-0.045530595,-0.07676668,0.018453484,0.0042465143
4,-0.2528611,-0.06381754,0.09049412,0.12686737,-0.07197375,0.0012861587,0.12636004
5,-0.13067876,0.046381474,-0.028462648,0.060813237,0.07164539,-0.074735455,0.0030588869
6,0.04353284,0.051020745,0.07569136,-0.07034151,0.060836602,0.052485827,-0.024799254
7,0.038682837,0.022674877,-0.040910248,0.0448403,-0.050483797,-0.014501721,-0.045700643
8,0.021117812,-0.038079463,0.046661366,-0.03678007,0.07828733,0.015855988,-0.0018852823
9,-0.022830965,0.015292966,-0.06228559,0.054079756,0.019144142,0.01978464,0.03328809
10,-0.077611625,0.017163943,-0.021518165,0.08773766,0.010701585,-0.079734065,-0.030031798
11,-0.028656501,-0.0854733,0.01826807,0.05618593,0.024585523,-0.0754123,0.027608007
12,-0.14228714,0.002312303,0.002294149,-0.021857776,0.045571566,0.011345017,0.021926299
13,0.026212798,0.061652116,-0.028611286,0.048802342,-0.05940954,-0.077067226,0.019003447
14,0.021443617,0.011382858,-0.03693931,0.08063889,-0.018315824,0.03959991,-0.040741067
15,-0.060090665,-0.028783344,0.006018122,0.040322468,-0.022605795,-0.00019754222,0.02890077
16,0.020474056,0.07191699,0.010456948,0.028170653,0.060643274,-0.07816864,-0.034100983
17,-0.13844202,-0.08558011,-0.00976795,0.0036502024,0.07780346,-0.07416532,-0.03539812
18,0.13802092,-0.044692874,0.01667416,-0.030087514,0.031044394,-0.008092069,0.042665053
19,0.12583771,-0.06900724,0.03629901,-0.029953653,-0.017644629,0.045271628,-0.0712751
20,-0.04042077,0.082642116,-0.06397385,0.030614512,0.012403173,-0.04844521,0.05357585
21,-0.049599633,-0.08639163,-0.061624702,0.072944805,0.025682455,-0.07746057,0.086205825
22,0.0845123,0.03076614,0.043647595,-0.07544177,0.075797975,0.06357143,-0.026989961
23,-0.17240313,-0.014751284,0.018005285,0.13738717,-0.070263065,0.06603414,0.06545902
24,0.110993564,-0.086727284,0.04224817,-0.04080951,0.03558177,0.041217003,-0.07172218
25,0.04772717,-0.07462685,-0.08466623,0.027519109,0.06645092,0.0009813784,0.0398568
26,-0.070466645,0.08325655,0.044099238,0.12498479,0.004687866,0.05705663,0.012749496
27,-0.15704443,0.06669874,-0.02035019,0.032732792,-0.085542396,0.023425087,0.024988797
28,-0.0854624,0.022761615,-0.027564809,0.013254509,0.045651928,0.03378903,0.08977522
29,-0.04233685,0.055356164,-0.05522447,0.06438513,0.06492357,0.04478492,-0.09904987
30,-0.095636316,0.045036025,-0.047985226,0.03523,-0.030702349,0.040509876,0.08686141
31,0.0707513,0.022696022,0.0507963,-0.11416896,-0.079511136,-0.061672833,0.020824816
32,-0.082454436,0.04992802,0.07689128,0.033950493,0.025298908,-0.02314784,0.11935361
33,-0.02135583,0.0073023676,-0.0072008707,0.0998471,0.074905224,-0.010604714,0.055762075
34,-0.22200787,-0.0608366,0.09234918,0.016583486,0.064488895,0.05675364,0.15404807
35,-0.035931963,0.005436564,-0.08838148,0.06398961,0.01517675,0.05880503,-0.0031785253
36,0.15802974,0.048418522,-0.049422514,-0.090045154,-0.01612216,-0.0042900103,-0.0742859
37,-0.010346107,-0.07097252,-0.035407495,-0.02719149,0.037669167,0.0628023,-0.0142389685
38,-0.053796146,-0.051125247,-0.052668866,0.04365484,-0.00039624103,-0.061470613,0.055570472
39,0.14249462,0.031134399,-0.043670412,-0.024389442,0.055638082,0.013753122,0.041991275
40,-0.00043980696,-0.013613366,-0.07490961,-0.034830444,0.030791314,-0.03970028,-0.041709695
41,0.15042053,-0.0467341,0.004166144,-0.005415298,0.04697315,-0.06183391,-0.04975282
42,-0.12509637,0.04433604,0.046698585,-0.0237177,0.004179921,0.06444438,0.09553769
43,-0.09368696,-0.07959429,0.012188232,0.032132987,0.009220804,0.016688183,0.06673659
44,0.045586266,0.054295447,0.07498322,-0.003093779,0.015558612,-0.0021314758,0.038106292
45,-0.16342716,-0.02963048,-0.018328737,0.018410685,-0.08679431,-0.027191889,0.08321795
46,0.09585142,-0.08420113,-0.049711335,-0.10217309,-0.054341964,5.547779e-05,0.021147264
47,0.10353407,-0.034984376,0.0009565654,-0.0019669635,-0.029438345,-0.04786666,-0.073964104
48,0.08094145,-0.014067323,-0.008224895,0.016807018,0.017692242,-0.058072258,-0.023496075
49,-0.013840407,0.0006970334,-0.03505424,-0.019739045,-0.058255076,0.014280233,-0.047098283
50,-0.08824596,0.051832095,-0.038142208,0.10067296,0.06479686,0.017409584,0.014358517
51,-0.22374405,-0.0036171803,0.011074363,0.0027541057,0.048506934,-0.063008085,0.11869024
52,0.021254012,0.019242717,-0.050955087,-0.09635584,0.027016671,-0.022817058,-0.074806035
53,0.050884966,-0.021475397,-0.08532537,-0.06720965,-0.041125968,-0.0005604461,-0.029908333
54,0.10055738,0.06698228,0.056114208,-0.098199464,-0.048871666,0.010971381,-0.07281981
55,-0.13627067,-0.07848299,-0.0726061,0.10031428,-0.0052284393,0.040212184,0.07387795
56,-0.11196988,-0.025350934,-0.02127979,0.0452669,0.0029880668,0.021831544,0.070824966
57,0.02721598,-0.052355707,-0.01926295,-0.06493532,-0.0065125404,0.06551747,0.015771722
