,BOP,TSF,SIN,STDDEV,CORREL,TAN,COS
0,-0.051267274632046486,-0.5681991051927554,0.4367138048131698,0.7783802681015778,-0.5967176267350338,-0.6420119117055506,-0.3560809328874823
1,-0.757244724065341,1.0248693423508712,0.10011388220889601,-0.2324185147572603,0.09019199306210429,0.905321105021883,0.5037650601485812
2,0.6819793255448641,-0.37322348127845667,-0.3119503933889059,-0.03319400124092961,-0.37829189622485776,-0.4775731240589188,-0.9962537041361873
3,0.44152737971477846,0.23366046207920504,0.7360356357059898,0.5351000889107776,0.11007373260530891,0.7983286070911078,-0.13882868401824844
4,0.4929082318217738,-1.0292331813941995,-0.3116823167191028,-0.008769334539549088,-0.031105181149997378,0.3378623677606818,-0.1675316515405399
5,-0.1644408280068295,-0.07245366714792775,-0.6632347657162266,-0.12684132930920983,-0.8321470511507713,-0.1495304735706163,0.01973360751149193
6,-0.06679685483086052,1.2173973961544335,0.21670330039371677,0.14444784944466782,-0.33798087166301427,-0.36560604519854983,0.49065426133026324
7,-0.3083987535631882,0.3501394168211869,0.024248020017881934,-0.02686201563877245,-0.7016919004903502,0.772681822220648,0.6586472253887704
8,-0.05897238287897025,0.2146558261529538,0.12284482205736084,0.5079679048085729,0.031013630720790837,-1.1061723309799492,0.04387606106815896
9,-0.5533852954321662,-0.16099843284655702,0.11425047852763043,0.6952693501048566,0.9002319241682698,0.5434435982095376,0.439147849902954
10,0.37902355446750513,-0.5808218368012857,-0.7489597451805526,-0.7446882134279582,0.0077038719586904475,-0.6425269445949583,0.3869166541873335
11,-0.3302634184733105,0.4571412971537649,0.2433437336505556,0.7021819033209082,-0.12166084837178098,-0.8509099435004802,0.02754047437410544
12,-0.8999689437678472,-1.0309170677924948,0.2628491820946494,0.17713231425359394,-0.5315084049426321,0.7679514400995946,-0.5435547694272516
13,-0.3001850588933467,0.3791788925264091,1.1186853343623788,-0.05381269865882723,-0.005714577939359195,-1.744954625567276,0.3807526568947128
14,-0.7310032480161186,-0.25960355862871043,0.5619408985332136,-0.4690427294265846,0.48199947553646283,-0.250503076341427,0.05420666842616241
15,0.6098772811930826,-0.12417204854938532,-0.5999420110510228,0.10055407779874838,-1.410829394678638,0.5137812341464593,-0.44087118772961226
