,BOP,TSF,SIN,STDDEV,CORREL,TAN,COS
0,0.028297985,-0.07205889,0.06694641,0.07644171,0.07598799,-0.008082915,-0.037249878
1,-0.010508461,0.057774603,0.049359426,-0.039154027,-0.042596456,-0.0031338,-0.032767948
2,0.015565092,0.024334917,-0.07378544,0.073410705,-0.057136547,-0.01042255,-0.06005386
3,-0.062059592,0.06905087,-0.018727861,0.00018867383,0.004073911,-0.03915268,0.07969092
4,0.029444328,0.099064045,-0.0019970322,0.086042285,-0.07061822,-0.03346723,-0.03657588
5,0.0594064,0.020511044,-0.054339632,0.081451766,0.08109031,-0.028253442,0.04140377
6,-0.052662656,-0.07841349,0.034007136,0.035054285,0.022159977,-0.0065013333,-0.112724215
7,0.060711663,0.09149654,0.01978951,-0.07041036,0.016813682,-0.014599948,0.03678719
8,-0.052407496,0.043053936,0.076724105,-0.028509907,-0.020423388,0.0055248793,0.044258885
9,0.066182636,0.07152936,-0.15778062,-0.09801294,-0.085752994,-0.097794734,0.10447922
10,0.06636372,-0.073867455,0.015519636,0.027749091,-0.012868437,-0.01601875,-0.0024279607
11,-0.0066520832,0.085880995,-0.053189248,0.0043240096,0.018901136,-0.10108225,0.07012431
12,0.016539078,-0.02596701,-0.011002961,0.07354776,-0.013998897,-0.024260934,-0.03793268
13,-0.032861825,-0.063317575,-0.030269634,-0.059464585,-0.0068615847,0.08703239,0.018945927
14,-0.04973754,0.06282662,0.014018039,-0.0005210083,0.07726066,-0.0416085,0.030517522
15,0.08769164,0.034198787,-0.05366103,0.015237795,-0.05542857,-0.06409622,-0.046394937
16,0.020838454,0.012147628,0.05152443,-0.0064705126,-0.08327167,0.09168054,-0.08779829
17,0.07649015,0.03638127,0.0031268199,-0.05212054,-0.037301797,-0.08717646,-0.009054038
18,0.017318014,-0.041409303,-0.039438453,-0.027542314,0.0050427057,-0.07308788,-0.044628058
19,0.0024033086,-0.023771346,-0.10574731,0.041154172,0.05167739,0.023794819,0.068579584
