,BOP,TSF,SIN,STDDEV,CORREL,TAN,COS
0,0.014438572,-0.084237054,-0.020907296,-0.02846308,-0.081462,-0.089184575,0.09718812
1,0.05850056,0.11054509,-0.087701246,0.034359757,0.10284259,-0.007828667,-0.06645591
2,0.0064967233,0.00031047105,0.037744917,0.0057725892,-0.0113755325,0.061377786,-0.065324806
3,0.06348177,-0.06780024,0.06398084,-0.01642185,0.005210094,0.00042651562,-0.016827092
4,0.001266361,0.070908375,-0.015595888,0.071964905,-0.065783806,0.037642106,-0.01496549
5,-0.023500098,0.017332535,0.012163255,-0.025248474,-0.027072402,-0.012957098,-0.018083462
6,-0.048972998,0.024288332,-0.007051517,0.03707441,0.0021776434,-0.022578176,0.02795207
7,-0.08251201,-0.13136408,0.108110726,-0.011596367,-0.07091994,-0.03189792,0.041252445
8,-0.05452666,-0.002578172,0.07387488,0.032113235,-0.084796906,-0.009374631,0.030189468
9,-0.11523985,-0.007574109,0.16582672,-0.05957255,-0.11054995,0.042034443,0.05070383
10,-0.030401323,0.054745883,-0.034593116,0.031105477,-0.07868382,-0.035784975,0.045196462
11,-0.00982491,0.028348772,0.04115835,0.060867805,-0.088219576,0.07407723,-0.07508865
12,-0.015139283,0.039001863,0.087346084,0.0010724514,0.05959502,-0.0043135155,0.00654079
13,-0.00321217,-0.04529557,0.04590265,-0.057654187,-0.021951545,-0.040210485,0.028994028
14,0.040636387,-0.019406764,0.022973636,0.06891176,0.048268303,0.06908864,-0.021980176
15,-0.123542175,-0.04045328,0.049314585,0.037403215,-0.08439434,-0.051696606,0.08104306
16,0.01905697,0.05635865,0.082457,0.0384759,0.026391882,0.020442571,0.104768395
17,0.03332564,0.035497557,-0.045652922,-0.08368007,0.047011748,0.0540652,-0.049737345
18,-0.04681382,-0.08798291,0.09006167,0.033353463,0.018417792,0.081544876,0.056819033
19,-0.002039505,0.007245244,0.06706429,-0.012635957,-0.07876019,-0.039924204,0.040874355
20,-0.03497979,0.06453229,-0.03267494,-0.003651924,0.045306657,0.08878895,-0.044448197
21,0.006798713,-0.06231721,-0.043885596,-0.045827202,-0.016209008,-0.0207192,-0.03974411
22,0.026264513,-0.009029104,0.05566142,-0.08557332,-0.08132776,0.0883921,-0.04157516
23,-0.068267874,-0.008733258,0.051506106,0.03537467,0.024001027,-0.0543469,0.03784737
24,0.18370043,-0.01766496,-0.12371995,-0.034812834,-0.01638547,-0.057011053,-0.043221757
25,0.08048074,0.029999305,0.0597035,0.07481456,0.08513357,0.048044745,-0.032232545
