stock,minmax,BOP,SIN,BETA,HT_DCPHASE,COS,ADX,TAN,DEMA
3596,min,-1.0,-0.9995368499730605,-1.8730060054928468,-41.10136283698682,-0.9997375627611481,10.760542446056563,-17.36176550181936,139.91607342391904
3596,max,1.0,0.9998435753406666,3.2166361967994583,310.95590257934487,0.9999120601031718,40.935416090908426,56.530319213746886,185.78867519504212
