stock,minmax,BOP,SIN,BETA,HT_DCPHASE,COS,ADX,TAN,DEMA
6414,min,-1.0,-0.9957999905950581,-0.3626559630706999,-40.69297120289775,-0.9999435308361002,11.547098070211067,-15.418199594524223,288.4171215486431
6414,max,1.0,0.9979033056248142,2.2125469914576796,314.9959334744909,0.9856169888355106,39.72202250902778,10.876482821860632,333.4161054377939
