stock,minmax,BOP,SIN,BETA,HT_DCPHASE,COS,ADX,TAN,DEMA
6409,min,-1.0,-0.9995513153015533,-1.3473606934754807,-42.936872214758694,-0.999812606568604,14.430736832016795,-112.83602919129723,1483.601642747552
6409,max,1.0,0.999960731091199,1.9754720907559964,307.66085305229115,0.9980557774485764,34.76821340335997,10.155910233655579,2009.619295529695
