stock,minmax,BOP,SIN,BETA,HT_DCPHASE,COS,ADX,TAN,DEMA
3406,min,-1.0,-0.9990365996903515,-1.1691936003994385,-43.8626738032288,-0.9999721187247387,16.643023183532794,-17.41638948600169,436.8472200731132
3406,max,1.0,0.9999864945084865,2.8686974721824967,314.08465027841055,0.9998398741237081,55.63921203960461,192.4090104027538,651.7358957159812
