stock,minmax,BOP,SIN,BETA,HT_DCPHASE,COS,ADX,TAN,DEMA
3708,min,-1.0,-0.9996478560364893,-0.8539269360691361,-42.16590182727907,-0.999020813314648,15.640388268544275,-18.386478531229518,107.99771615028621
3708,max,1.0,0.9930475133205843,1.6634219598462292,309.62732436519593,0.9999120601031718,48.324294323264844,37.67126065305412,149.19777789053188
