stock,minmax,BOP,SIN,BETA,HT_DCPHASE,COS,ADX,TAN,DEMA
1442,min,-1.0,-0.9993607957021,-0.8142242012138184,-42.48341603013836,-0.9973675823782628,14.561788143465662,-26.726089081336816,41.23151291971554
1442,max,1.0,0.9995050463110836,2.2310950596628545,306.6530553653196,0.9998869257099253,64.13582716859749,31.771773378269824,65.49777968525042
