stock,minmax,BOP,SIN,BETA,HT_DCPHASE,COS,ADX,TAN,DEMA
1504,min,-1.0,-0.9992996331341835,-0.880998166801962,-34.31268958052897,-0.9999749715063864,14.622208305147499,-26.70508650204306,45.60127819299737
1504,max,1.0,0.9985908724117705,2.550331823446152,307.83877615919334,0.9977090373547861,55.6039286471264,22.363410755507473,57.54747894085936
