stock,minmax,BOP,SIN,BETA,HT_DCPHASE,COS,ADX,TAN,DEMA
6213,min,-1.0,-0.9999822344988128,-0.8153164875340908,-35.18248864560513,-0.9993463863356318,18.787292432682584,-167.76079808304098,73.89163306327399
6213,max,0.9411771717364359,0.9995201585807313,2.3061497565649334,308.6201523578749,0.9964458665629113,39.74049504450519,37.67126065305412,120.13325057214388
