stock,minmax,BOP,SIN,BETA,HT_DCPHASE,COS,ADX,TAN,DEMA
4953,min,-1.0,-0.9996478560364893,-0.04482828507708573,-44.908892711374165,-0.9811055226493881,9.412943365170092,-6.824051696043206,111.8767311998185
4953,max,1.0,0.9998435753406666,3.951197012537656,314.39106249461383,0.9999971755121511,28.978898242925048,56.530319213746886,142.2336971397199
