stock,minmax,BOP,SIN,BETA,HT_DCPHASE,COS,ADX,TAN,DEMA
2360,min,-0.9523809523809523,-0.9996056692783972,-1.1170162419983967,-40.733410314043795,-0.9998438418065069,16.04412366153827,-35.598051262595796,246.92954529236346
2360,max,0.9310369152846071,0.9985892722413617,1.430761503123052,314.8075385873915,0.9996482558795381,43.491329907396526,9.121592018518902,333.6858174675838
