stock,minmax,BOP,SIN,BETA,HT_DCPHASE,COS,ADX,TAN,DEMA
8464,min,-1.0,-0.9999664165198803,-0.5493858886359038,-37.0671321658935,-0.9998427745803359,12.184990752134285,-20.51216875836084,342.6276966172899
8464,max,1.0,0.996083838397568,1.9762168158050875,312.71194908233633,0.9997602864319348,46.174146295024414,122.0144352090177,462.73537154859054
