stock,minmax,BOP,SIN,BETA,HT_DCPHASE,COS,ADX,TAN,DEMA
6285,min,-1.0,-0.9956869868891794,-1.7812760940066095,-43.797412270720315,-0.9999456019053955,12.067139977847647,-13.245162167119952,120.34182600632121
6285,max,1.0,0.997162057294284,2.4532221125997737,314.34284656492207,0.9999120601031718,42.89921053777623,11.868459482233483,157.9697644040283
