stock,minmax,BOP,TSF,SIN,STDDEV,CORREL,TAN,COS
9910,min,-1.0,128.51348571428576,-0.9984376125294395,0.41053448084989347,0.8261879184075914,-6.9201444004447845,-0.987339207078459
9910,max,2.0,51.73969340659332,1.9881573957913412,7.119351345639416,0.16745327261812037,24.78836320199871,1.9866055243390732
