stock,minmax,BOP,TSF,SIN,STDDEV,CORREL,TAN,COS
8028,min,-1.0,44.57834725274727,-0.9999925059939576,0.2555562638602485,0.8944178338324742,-14.658586145980419,-0.999556316606423
8028,max,1.979168071192611,14.119171428571455,1.994286403607726,2.667238245098708,0.09502167996529842,272.95926153355157,1.9993684826588403
