stock,minmax,BOP,TSF,SIN,STDDEV,CORREL,TAN,COS
6472,min,-1.0,185.70000109890108,-0.9997228211458107,2.6084933374951897,0.8456696365410491,-14.738144856303075,-0.9999415964005851
6472,max,2.0,226.16779560439576,1.9991917791854048,32.67695980313708,0.14795421614625792,57.20153432960399,1.9995084286305764
