stock,minmax,BOP,TSF,SIN,STDDEV,CORREL,TAN,COS
4107,min,-1.0,97.65665384615387,-0.9868009934410553,0.23505303574261388,0.4522899765561521,-18.346154204051864,-0.9995083917351009
4107,max,2.0,14.036094505494347,1.9853187705787672,2.850772315113395,0.5137272448054195,24.43986405220126,1.9822879737763215
