stock,minmax,BOP,TSF,SIN,STDDEV,CORREL,TAN,COS
3217,min,-1.0,55.013351648351694,-0.9986115696217842,0.15368000006719212,0.7504166596979818,-18.957031911354793,-0.999956739994155
3217,max,2.0,38.871395604395495,1.9985782436126045,4.59754285330652,0.2414145276102191,141.44191505091106,1.9861495141983365
